2520	2940
-0.5000	352	602	1206	1282	2003	2118
0.5000	29	453	1012	1321	1853	2490
-0.5000	170	655	878	1545	1834	2334
-0.5000	15	499	1170	1273	2070	2184
-0.5000	217	424	1126	1461	1713	2141
-0.5000	261	616	1199	1538	2089	2501
-0.5000	286	726	934	1494	1768	2158
-0.5000	104	529	1071	1478	1882	2182
0.5000	200	765	990	1393	2057	2269
-0.5000	347	732	866	1514	2066	2265
-0.5000	12	460	1169	1335	2079	2328
0.5000	371	481	1170	1448	1866	2104
0.5000	126	621	1010	1270	1811	2492
-0.5000	33	664	1088	1459	1746	2281
-0.5000	390	555	924	1497	2044	2239
0.5000	283	688	1110	1471	1908	2294
0.5000	315	468	996	1277	1805	2285
-0.5000	245	715	1227	1569	2025	2492
-0.5000	150	453	1222	1303	1939	2447
-0.5000	228	477	916	1597	1985	2272
-0.5000	274	533	919	1574	1908	2337
-0.5000	16	512	989	1265	1835	2403
-0.5000	273	529	889	1571	1767	2351
0.5000	190	490	1032	1632	1809	2488
-0.5000	378	455	1100	1424	1997	2169
-0.5000	3	572	1160	1461	1798	2386
-0.5000	327	651	1081	1495	2015	2170
0.5000	270	632	1182	1405	1961	2347
0.5000	297	601	1181	1648	1687	2367
-0.5000	157	824	1033	1332	1887	2347
0.5000	120	571	1232	1611	1945	2221
-0.5000	158	674	872	1289	1767	2278
0.5000	16	623	1045	1302	1718	2140
0.5000	404	623	1168	1612	1767	2470
-0.5000	217	712	1118	1297	2067	2474
-0.5000	309	484	1194	1511	2048	2421
-0.5000	390	558	947	1600	2071	2174
0.5000	288	687	1013	1654	1999	2161
-0.5000	309	721	1226	1569	1873	2384
0.5000	341	458	1076	1319	1806	2218
-0.5000	212	590	1044	1447	1914	2131
-0.5000	180	558	1128	1427	2044	2109
0.5000	341	685	998	1399	2026	2178
-0.5000	94	427	1081	1632	1849	2401
-0.5000	370	731	982	1449	1797	2281
-0.5000	164	603	1112	1360	1806	2188
0.5000	139	523	984	1499	1963	2117
-0.5000	283	626	1098	1261	1872	2397
0.5000	193	554	1246	1432	1947	2492
-0.5000	120	465	926	1477	2064	2357
-0.5000	403	447	1142	1614	1992	2277
-0.5000	347	529	1218	1283	1851	2368
0.5000	356	770	1246	1639	1727	2298
0.5000	354	497	1243	1532	1748	2473
0.5000	394	461	1234	1647	1703	2259
-0.5000	351	593	997	1547	1685	2448
-0.5000	391	534	1183	1473	1930	2495
-0.5000	186	528	878	1464	1864	2146
-0.5000	111	800	970	1455	1831	2162
-0.5000	335	670	1054	1601	1998	2280
-0.5000	166	463	1129	1673	2098	2154
-0.5000	250	706	1220	1554	1846	2502
0.5000	75	498	925	1558	1761	2478
-0.5000	1	586	1064	1469	1752	2413
-0.5000	250	488	1146	1633	1924	2176
0.5000	399	653	1058	1309	1855	2363
-0.5000	277	437	1041	1301	1995	2327
-0.5000	294	830	1179	1360	1973	2224
0.5000	25	577	1132	1378	1686	2157
0.5000	215	803	961	1424	2003	2412
-0.5000	28	578	1055	1492	1682	2104
0.5000	372	634	1013	1298	1971	2434
-0.5000	273	595	1218	1629	1956	2276
0.5000	154	498	1231	1502	1740	2137
-0.5000	30	695	966	1671	1929	2352
0.5000	256	642	1032	1414	1717	2257
-0.5000	324	637	945	1543	1851	2344
0.5000	206	707	1054	1485	2074	2155
-0.5000	64	629	1038	1557	1892	2450
-0.5000	298	814	898	1674	1758	2417
-0.5000	337	572	1053	1382	1882	2486
0.5000	331	715	1219	1422	1913	2200
0.5000	246	734	1251	1431	1858	2426
-0.5000	91	642	1226	1344	1880	2316
-0.5000	70	668	1177	1595	1840	2485
0.5000	243	483	1079	1644	1939	2146
-0.5000	71	641	1254	1412	1929	2364
0.5000	23	516	1049	1493	2062	2101
0.5000	57	489	1007	1642	2011	2209
-0.5000	299	803	1064	1606	1856	2341
-0.5000	312	464	953	1280	2061	2396
0.5000	1	681	993	1503	1963	2396
-0.5000	178	425	1224	1365	1929	2128
-0.5000	181	738	1027	1387	1847	2241
0.5000	65	482	1170	1514	1966	2464
-0.5000	209	640	981	1420	1869	2291
0.5000	341	504	842	1436	1838	2487
0.5000	189	813	979	1481	1725	2393
-0.5000	275	768	1009	1390	1750	2458
0.5000	339	650	841	1580	1993	2121
-0.5000	216	733	1067	1620	2014	2214
-0.5000	144	677	1242	1425	1829	2287
-0.5000	230	486	926	1496	1771	2357
-0.5000	133	790	910	1455	1709	2354
-0.5000	169	544	1156	1496	1828	2343
0.5000	318	787	1160	1287	1783	2489
-0.5000	328	700	982	1542	1686	2201
0.5000	191	646	1089	1529	1875	2508
-0.5000	296	726	1123	1534	1779	2478
-0.5000	237	538	1253	1358	1944	2457
-0.5000	142	522	917	1320	2045	2306
0.5000	28	629	928	1516	1800	2471
0.5000	65	770	1109	1338	2063	2499
-0.5000	143	549	867	1630	2042	2492
0.5000	410	560	1031	1494	2052	2242
0.5000	299	593	844	1341	1777	2429
-0.5000	140	776	1022	1431	1829	2350
0.5000	265	628	848	1585	1692	2164
-0.5000	127	636	1092	1651	1778	2400
-0.5000	417	824	1138	1650	1764	2436
0.5000	32	698	1017	1432	1813	2198
-0.5000	148	490	952	1401	1972	2463
0.5000	221	621	870	1572	1954	2194
-0.5000	63	805	1213	1493	2056	2296
-0.5000	172	541	1012	1277	2096	2133
-0.5000	385	747	964	1326	1983	2471
0.5000	377	629	1235	1641	2052	2458
-0.5000	400	819	1036	1541	1922	2345
0.5000	399	455	1012	1609	1733	2342
-0.5000	188	807	972	1654	1705	2320
-0.5000	340	533	1102	1561	1880	2299
-0.5000	170	464	1130	1577	1880	2190
0.5000	382	545	1111	1500	1893	2502
0.5000	17	806	991	1551	1683	2133
-0.5000	191	654	1195	1663	1971	2355
0.5000	378	770	963	1644	1818	2101
0.5000	181	556	1228	1536	1853	2421
0.5000	152	524	1204	1650	1868	2235
-0.5000	69	600	919	1499	1763	2121
0.5000	70	512	1220	1568	1987	2250
-0.5000	128	546	1218	1436	1956	2235
-0.5000	20	496	1016	1439	1871	2345
0.5000	175	421	1163	1641	2023	2248
0.5000	415	598	958	1675	1870	2314
0.5000	63	643	1157	1625	1886	2322
-0.5000	232	645	1027	1475	1979	2457
-0.5000	298	519	1034	1638	1958	2329
-0.5000	51	771	1247	1470	1723	2437
0.5000	172	522	946	1373	1879	2330
0.5000	166	566	869	1369	1685	2374
0.5000	220	703	888	1304	1837	2237
0.5000	199	741	1225	1327	1866	2381
-0.5000	279	637	880	1412	1982	2157
0.5000	384	480	893	1377	2091	2495
0.5000	200	469	918	1653	1950	2516
0.5000	14	697	977	1638	1920	2399
-0.5000	223	702	874	1647	1960	2176
0.5000	199	611	883	1679	1843	2220
0.5000	187	727	969	1610	1951	2451
0.5000	235	705	1156	1615	1806	2498
-0.5000	95	476	1259	1574	1857	2314
0.5000	294	584	1029	1435	1702	2501
0.5000	136	722	1173	1590	1985	2330
-0.5000	4	797	843	1564	1742	2422
-0.5000	30	825	906	1488	1907	2194
0.5000	310	429	1159	1339	2090	2362
0.5000	86	762	1131	1589	1770	2465
-0.5000	165	834	865	1638	1791	2435
-0.5000	239	480	1197	1393	1918	2384
-0.5000	22	683	1072	1632	1963	2272
0.5000	46	809	853	1581	1777	2228
-0.5000	309	674	1145	1312	1709	2366
0.5000	390	436	1117	1640	1783	2225
-0.5000	16	574	947	1646	1755	2223
-0.5000	271	618	1230	1638	1745	2327
-0.5000	134	630	1180	1674	2060	2313
0.5000	56	834	875	1304	1893	2420
0.5000	265	453	1174	1273	1695	2421
0.5000	251	542	927	1414	1963	2460
-0.5000	62	434	1017	1294	2085	2397
-0.5000	318	752	886	1436	1759	2328
-0.5000	303	689	894	1427	1815	2264
0.5000	6	634	1014	1671	1841	2430
-0.5000	385	547	899	1292	1772	2228
-0.5000	246	736	876	1471	1896	2480
-0.5000	83	473	1057	1490	1774	2211
0.5000	116	442	1150	1263	1991	2176
0.5000	250	484	1153	1340	1771	2404
0.5000	38	813	1018	1587	1697	2417
0.5000	132	478	1017	1408	1881	2388
0.5000	404	465	1254	1530	2023	2452
-0.5000	85	755	1030	1318	1756	2451
-0.5000	240	580	894	1267	2047	2355
-0.5000	132	569	1119	1367	1756	2332
0.5000	111	799	1048	1545	1998	2463
0.5000	158	485	885	1292	1900	2162
0.5000	206	637	930	1557	1801	2382
-0.5000	223	535	1165	1346	1860	2492
0.5000	91	787	919	1649	1770	2180
-0.5000	375	757	1022	1295	1754	2106
0.5000	68	746	881	1440	1710	2422
-0.5000	229	526	947	1507	2069	2482
-0.5000	3	800	1220	1615	1958	2153
-0.5000	407	596	1149	1569	1869	2133
-0.5000	10	500	941	1628	1826	2496
0.5000	345	612	1046	1364	2009	2497
-0.5000	330	723	1034	1618	1936	2411
0.5000	205	500	1127	1475	1847	2435
0.5000	393	617	1024	1616	1788	2184
-0.5000	189	759	945	1395	2057	2389
-0.5000	121	689	1127	1509	1856	2480
-0.5000	109	535	1136	1522	1791	2155
0.5000	266	582	955	1568	2013	2301
-0.5000	200	616	949	1564	1873	2117
0.5000	38	515	1104	1634	1877	2373
0.5000	94	718	1038	1509	1797	2309
0.5000	146	643	1178	1594	1921	2274
0.5000	254	567	881	1399	1826	2106
0.5000	417	807	919	1601	1871	2130
0.5000	391	760	1222	1542	1942	2466
0.5000	149	609	892	1571	1725	2144
-0.5000	240	746	920	1395	2031	2381
0.5000	62	796	1026	1344	1697	2171
-0.5000	235	604	925	1433	2004	2231
-0.5000	323	562	1251	1659	1837	2511
-0.5000	319	756	876	1392	1890	2500
-0.5000	282	610	933	1294	2058	2325
0.5000	120	515	887	1360	1917	2272
-0.5000	290	444	1257	1507	1898	2504
-0.5000	416	664	1080	1266	1761	2362
0.5000	261	823	953	1443	1947	2169
0.5000	415	476	886	1279	1684	2456
-0.5000	237	694	858	1624	2073	2507
-0.5000	158	593	1090	1560	2050	2354
-0.5000	1	480	1086	1673	2047	2338
-0.5000	367	561	1052	1337	1849	2164
0.5000	150	835	840	1581	1859	2102
0.5000	61	508	1187	1272	1810	2240
-0.5000	93	467	1017	1549	1880	2222
-0.5000	171	532	1054	1615	1950	2126
0.5000	12	557	1130	1551	1788	2232
0.5000	46	432	1214	1309	2072	2240
-0.5000	36	821	900	1380	1734	2224
0.5000	278	759	1072	1559	2091	2425
-0.5000	389	493	1100	1307	1756	2387
0.5000	25	639	911	1477	2084	2181
0.5000	312	595	1185	1587	1889	2461
-0.5000	400	544	1251	1424	2023	2389
0.5000	236	719	1083	1672	1732	2162
-0.5000	225	592	950	1626	1686	2485
0.5000	116	776	1153	1662	1907	2217
0.5000	87	742	1007	1652	1820	2382
-0.5000	234	821	1026	1347	2011	2151
-0.5000	268	736	1175	1513	1764	2177
-0.5000	258	466	946	1521	1737	2309
0.5000	139	766	1135	1547	1799	2216
0.5000	86	522	1241	1451	1756	2419
0.5000	59	838	1055	1281	2033	2287
0.5000	270	479	1257	1304	1801	2143
0.5000	215	482	1108	1361	1931	2217
0.5000	5	742	1128	1552	1704	2105
-0.5000	205	614	1019	1434	1799	2482
-0.5000	352	779	1112	1329	2010	2181
0.5000	383	521	1252	1268	1840	2252
0.5000	64	812	1070	1361	1847	2348
0.5000	179	712	1020	1360	1832	2118
0.5000	57	590	1058	1621	2043	2487
-0.5000	306	838	1056	1290	1796	2166
-0.5000	186	566	1177	1509	1700	2195
0.5000	41	557	1053	1487	1787	2122
-0.5000	304	567	918	1260	1942	2410
0.5000	245	827	1205	1621	2015	2426
0.5000	50	665	986	1380	1994	2364
0.5000	242	488	873	1261	1824	2511
-0.5000	313	533	890	1548	2008	2232
0.5000	135	453	941	1638	2098	2462
-0.5000	59	648	1003	1342	1810	2349
0.5000	394	511	934	1630	1775	2309
-0.5000	274	652	1175	1634	1857	2381
0.5000	44	818	1066	1606	1951	2266
-0.5000	127	837	1136	1358	1784	2326
-0.5000	37	663	1250	1396	1876	2513
0.5000	153	582	1090	1262	1895	2137
-0.5000	324	578	969	1397	1966	2329
-0.5000	158	737	1238	1543	2095	2387
0.5000	139	767	1150	1398	2072	2493
-0.5000	395	428	972	1427	1843	2138
-0.5000	169	727	1043	1422	2066	2397
0.5000	321	794	1091	1651	1897	2311
-0.5000	377	530	1201	1640	1712	2291
0.5000	251	747	1150	1397	1864	2424
0.5000	406	696	907	1421	1735	2340
0.5000	91	624	874	1586	2085	2142
-0.5000	59	690	913	1482	1964	2273
-0.5000	199	582	1179	1471	1915	2177
0.5000	345	797	953	1312	1944	2136
-0.5000	211	648	1148	1525	2049	2296
0.5000	363	689	1097	1267	1694	2476
-0.5000	376	714	937	1555	2048	2313
-0.5000	416	733	957	1480	1748	2185
0.5000	233	753	1005	1419	1852	2405
-0.5000	214	641	1072	1549	2089	2488
0.5000	320	803	852	1602	1746	2515
0.5000	219	492	1198	1479	1888	2302
-0.5000	41	752	923	1508	1715	2140
0.5000	414	642	912	1293	1911	2236
-0.5000	309	527	1035	1618	2089	2245
-0.5000	343	725	1025	1425	1850	2300
0.5000	379	505	1118	1575	2058	2188
0.5000	136	645	929	1262	1701	2396
0.5000	258	439	927	1530	1816	2123
0.5000	399	421	1180	1321	1806	2349
0.5000	182	599	855	1491	1830	2138
-0.5000	236	581	1220	1267	2055	2441
0.5000	270	477	1239	1580	2098	2478
0.5000	86	623	1181	1554	1790	2319
-0.5000	8	750	865	1352	2088	2432
-0.5000	76	450	1031	1325	2022	2141
-0.5000	380	619	1192	1413	2051	2399
-0.5000	14	719	942	1425	1950	2153
0.5000	184	476	1061	1516	1932	2295
0.5000	231	422	965	1518	1997	2444
-0.5000	353	448	966	1583	1902	2493
-0.5000	13	837	1014	1613	1940	2361
-0.5000	302	699	1163	1526	1747	2193
0.5000	213	636	940	1340	1770	2338
0.5000	414	705	995	1424	1870	2323
0.5000	361	441	849	1593	1802	2322
-0.5000	314	435	964	1596	2040	2486
0.5000	386	771	920	1291	1720	2279
0.5000	335	791	1109	1618	1862	2148
-0.5000	100	503	1057	1323	2014	2462
-0.5000	409	728	971	1367	1986	2297
-0.5000	160	450	1083	1531	2058	2213
-0.5000	355	694	875	1561	1682	2115
-0.5000	237	820	915	1549	1883	2173
0.5000	372	577	1076	1631	2017	2359
0.5000	314	711	961	1420	1938	2181
0.5000	290	508	1237	1653	1775	2393
0.5000	378	444	846	1659	1911	2494
0.5000	419	659	962	1504	1808	2364
0.5000	412	425	987	1532	1961	2324
-0.5000	174	662	1155	1593	1932	2472
-0.5000	88	584	1110	1472	2046	2312
-0.5000	139	785	890	1458	1869	2369
0.5000	27	775	1222	1562	1785	2231
0.5000	401	497	1007	1664	2007	2441
-0.5000	379	629	947	1412	1714	2444
0.5000	411	606	921	1354	1805	2420
-0.5000	155	505	1216	1553	2000	2462
-0.5000	300	436	1178	1676	1857	2508
0.5000	248	561	1231	1390	1874	2157
-0.5000	238	513	956	1654	1881	2174
0.5000	197	790	1171	1442	1937	2281
0.5000	262	692	1085	1518	1728	2471
-0.5000	0	665	884	1318	1809	2367
-0.5000	229	729	872	1623	2092	2204
-0.5000	296	539	1242	1516	1881	2174
0.5000	230	773	1257	1449	1836	2147
0.5000	183	716	1104	1415	2012	2517
-0.5000	224	557	1143	1277	1886	2168
-0.5000	384	656	1184	1351	1707	2381
-0.5000	60	524	1122	1433	1919	2469
0.5000	1	469	1105	1517	1928	2431
0.5000	141	501	1217	1384	1924	2192
0.5000	217	804	940	1280	1913	2340
0.5000	334	552	1058	1283	1770	2263
-0.5000	167	556	963	1369	1925	2235
-0.5000	300	783	887	1574	1901	2138
0.5000	250	570	1037	1401	1847	2264
-0.5000	99	835	913	1383	1681	2257
-0.5000	22	834	939	1401	1997	2291
