2520	3780
-0.5000	381	1157	1562	2334
0.5000	36	814	1615	1930
0.5000	242	1167	1872	2122
0.5000	432	1163	1406	2474
0.5000	180	657	1758	2336
-0.5000	291	1022	1641	2433
-0.5000	413	1045	1560	2488
0.5000	147	1130	1340	2039
0.5000	573	1208	1665	2254
0.5000	341	652	1724	2489
0.5000	190	668	1305	2508
0.5000	301	1131	1783	2316
-0.5000	559	1152	1289	1947
0.5000	453	932	1712	2375
-0.5000	231	1115	1593	2166
0.5000	294	698	1561	2115
-0.5000	256	707	1277	2092
0.5000	204	654	1592	2228
0.5000	7	878	1478	2288
0.5000	142	740	1879	1915
0.5000	131	963	1662	1981
-0.5000	617	890	1676	2141
-0.5000	216	750	1367	2329
-0.5000	564	1179	1614	1999
0.5000	112	975	1261	2107
0.5000	179	805	1299	2037
-0.5000	161	721	1881	2270
0.5000	237	784	1657	2307
0.5000	440	1017	1732	2236
0.5000	294	854	1360	2328
0.5000	23	1131	1832	2220
-0.5000	69	989	1643	2341
-0.5000	11	862	1816	1988
0.5000	82	632	1721	2212
-0.5000	122	923	1860	2358
0.5000	104	858	1622	2058
0.5000	492	957	1747	1985
-0.5000	583	889	1850	2237
-0.5000	113	840	1508	1956
-0.5000	22	1229	1467	2102
-0.5000	515	940	1611	1960
-0.5000	168	1146	1437	2328
-0.5000	60	723	1267	2277
0.5000	190	822	1336	2359
0.5000	343	796	1263	2517
-0.5000	167	1119	1806	2057
0.5000	146	1160	1863	2134
0.5000	220	758	1565	2258
-0.5000	421	1021	1847	1946
-0.5000	138	1213	1529	2392
-0.5000	501	655	1314	2379
0.5000	157	1195	1874	2118
-0.5000	551	1140	1687	2184
-0.5000	119	718	1836	2148
0.5000	46	1148	1376	2113
-0.5000	80	845	1717	2125
0.5000	125	1227	1875	2421
-0.5000	610	1118	1792	2184
-0.5000	54	736	1262	2320
0.5000	423	754	1583	2458
-0.5000	120	916	1800	1943
-0.5000	78	764	1671	2230
0.5000	236	665	1881	1959
0.5000	338	1007	1574	1945
-0.5000	31	827	1287	2330
0.5000	161	691	1724	2004
0.5000	257	1101	1520	2309
0.5000	512	969	1290	1924
0.5000	345	1178	1812	2397
0.5000	342	1076	1888	2496
-0.5000	554	1202	1669	2386
-0.5000	308	843	1848	2037
-0.5000	65	646	1497	2433
0.5000	260	1145	1734	2288
0.5000	162	831	1810	2094
0.5000	33	1098	1877	2051
0.5000	139	678	1396	2401
0.5000	188	794	1300	2006
0.5000	494	896	1536	1895
-0.5000	354	1029	1508	2307
0.5000	455	732	1798	2165
0.5000	590	630	1397	2209
0.5000	74	1080	1378	2481
0.5000	127	746	1291	2051
-0.5000	335	710	1525	2369
-0.5000	266	1243	1384	2065
-0.5000	177	924	1404	1969
-0.5000	614	1113	1772	2085
0.5000	152	1056	1594	2409
0.5000	549	669	1341	1966
-0.5000	220	1121	1408	2014
-0.5000	171	1015	1620	1951
-0.5000	524	994	1324	2401
0.5000	332	859	1531	2168
-0.5000	280	1123	1281	2176
-0.5000	24	1106	1611	2053
-0.5000	547	699	1481	2346
0.5000	290	1152	1778	2419
0.5000	614	714	1270	2327
0.5000	263	1207	1696	1931
-0.5000	200	833	1759	1973
-0.5000	151	971	1809	2208
0.5000	266	1080	1331	2286
0.5000	166	1002	1469	2244
-0.5000	25	1238	1357	2514
-0.5000	320	1206	1317	2066
0.5000	611	1021	1813	2097
-0.5000	516	1254	1455	2012
-0.5000	85	1001	1872	2044
0.5000	504	1006	1684	2118
0.5000	338	1084	1362	2361
0.5000	231	685	1315	2422
0.5000	408	918	1546	2163
-0.5000	382	657	1275	1919
0.5000	165	712	1692	1900
-0.5000	1	1040	1788	2434
0.5000	608	1153	1727	2343
0.5000	142	871	1742	2275
-0.5000	253	799	1384	2271
-0.5000	136	1210	1768	2013
-0.5000	252	1196	1486	2357
0.5000	69	794	1359	2166
0.5000	598	881	1663	2115
0.5000	384	730	1267	2084
-0.5000	383	894	1681	2301
0.5000	262	1130	1547	2209
-0.5000	342	1184	1266	1966
-0.5000	314	683	1672	2001
0.5000	460	856	1490	2048
-0.5000	136	1214	1617	2281
0.5000	229	1191	1653	2459
-0.5000	192	1151	1729	2012
-0.5000	557	661	1604	1891
0.5000	275	1075	1403	2133
0.5000	585	762	1823	2323
-0.5000	428	876	1482	2221
0.5000	291	731	1472	2356
0.5000	310	1179	1722	1893
-0.5000	613	840	1587	2494
-0.5000	492	796	1373	2373
0.5000	10	676	1565	2414
0.5000	111	1062	1793	2056
0.5000	308	878	1284	1920
-0.5000	344	1035	1504	1981
0.5000	552	737	1601	2287
-0.5000	63	636	1320	1908
-0.5000	572	1147	1569	2068
-0.5000	43	763	1493	2172
-0.5000	69	682	1361	2097
0.5000	426	721	1297	2143
-0.5000	428	1224	1261	2319
0.5000	215	717	1853	2120
-0.5000	624	785	1276	2468
0.5000	346	904	1271	2193
-0.5000	103	1085	1367	1959
-0.5000	152	633	1511	2410
0.5000	294	929	1834	2074
0.5000	249	1250	1668	2404
0.5000	291	1237	1405	2196
0.5000	475	847	1693	2297
0.5000	8	899	1495	2384
0.5000	308	685	1815	2497
-0.5000	151	993	1387	2488
0.5000	576	1184	1625	2501
0.5000	95	639	1696	2091
0.5000	41	865	1454	2276
-0.5000	479	1190	1697	2423
0.5000	216	656	1263	2242
0.5000	502	687	1371	2004
-0.5000	330	1129	1539	1927
0.5000	269	955	1265	2513
0.5000	189	1143	1408	1967
0.5000	395	1128	1545	2395
-0.5000	177	981	1553	2084
-0.5000	169	1254	1280	2327
0.5000	304	952	1858	2452
-0.5000	21	837	1522	1932
0.5000	504	665	1324	2310
-0.5000	357	1161	1805	2007
-0.5000	535	793	1293	1982
0.5000	168	779	1652	2029
-0.5000	245	725	1700	2455
0.5000	622	918	1553	1995
-0.5000	416	1228	1843	1897
0.5000	251	1096	1786	2381
0.5000	87	1258	1708	2472
0.5000	393	1130	1448	2139
0.5000	314	1057	1547	1973
-0.5000	414	976	1346	2008
0.5000	290	1137	1652	2152
-0.5000	402	869	1260	2290
0.5000	109	688	1747	2286
-0.5000	20	718	1656	1939
0.5000	274	1139	1716	2319
-0.5000	579	1048	1566	2183
-0.5000	193	667	1742	1937
0.5000	383	1063	1678	2125
-0.5000	451	1239	1682	2059
-0.5000	461	683	1818	1955
0.5000	532	1222	1590	2296
0.5000	30	817	1668	2352
-0.5000	519	867	1652	2388
0.5000	626	1174	1368	2407
0.5000	386	827	1398	2155
0.5000	591	923	1346	1926
0.5000	300	643	1496	2512
0.5000	356	1037	1582	2088
0.5000	278	809	1675	2136
0.5000	419	863	1841	2143
0.5000	246	710	1658	2408
0.5000	329	671	1661	2291
-0.5000	147	1191	1559	1935
-0.5000	408	1215	1263	2410
-0.5000	161	722	1585	2497
-0.5000	540	871	1742	2469
-0.5000	600	982	1804	2393
0.5000	503	703	1413	2387
0.5000	193	869	1564	2182
0.5000	259	1121	1557	2470
-0.5000	188	1083	1441	2404
0.5000	114	868	1730	1997
0.5000	287	748	1535	1974
0.5000	16	949	1679	2481
0.5000	625	658	1339	1939
0.5000	617	965	1414	1900
0.5000	450	1026	1676	2474
0.5000	577	1100	1325	2272
-0.5000	627	716	1771	2517
0.5000	350	1094	1629	2252
0.5000	346	942	1302	2362
-0.5000	139	1135	1507	2399
0.5000	48	741	1429	2499
0.5000	131	909	1772	1974
-0.5000	612	1174	1523	2247
0.5000	53	1181	1735	2140
0.5000	526	965	1374	2118
0.5000	184	1219	1534	2115
-0.5000	341	745	1461	2000
0.5000	121	946	1532	1936
0.5000	132	725	1801	1926
0.5000	508	817	1816	1980
0.5000	438	1231	1816	2372
-0.5000	81	985	1471	2050
0.5000	526	632	1709	2224
-0.5000	62	820	1581	2170
-0.5000	68	1115	1293	2018
0.5000	181	716	1313	2412
0.5000	211	743	1845	2154
0.5000	54	972	1505	1915
-0.5000	186	957	1579	2462
-0.5000	594	1189	1857	2047
0.5000	333	1045	1706	2229
-0.5000	19	1186	1297	2475
0.5000	280	1166	1718	2305
-0.5000	36	1238	1398	2352
-0.5000	390	1165	1424	2024
0.5000	493	913	1339	2453
-0.5000	293	1096	1865	2002
-0.5000	298	1201	1371	2473
-0.5000	75	1185	1314	2408
-0.5000	23	1221	1461	2213
-0.5000	527	1004	1369	2353
-0.5000	255	1065	1793	2074
0.5000	537	1002	1774	2333
-0.5000	472	1173	1858	2078
-0.5000	577	1075	1343	2216
0.5000	155	652	1795	2434
-0.5000	292	1158	1471	2049
0.5000	327	955	1432	2199
0.5000	317	637	1605	2354
0.5000	34	1050	1775	2462
0.5000	394	868	1854	2299
-0.5000	221	1026	1853	2228
0.5000	302	1195	1595	2399
-0.5000	604	995	1721	2190
-0.5000	185	845	1328	2156
0.5000	31	916	1405	2227
0.5000	233	1215	1430	2269
-0.5000	426	980	1433	2334
0.5000	496	826	1372	2027
-0.5000	180	708	1595	1961
-0.5000	296	1163	1785	2421
0.5000	340	1235	1790	2134
0.5000	143	1112	1580	2296
-0.5000	158	851	1780	2095
-0.5000	35	1008	1344	2344
0.5000	494	1201	1492	2180
-0.5000	521	1098	1436	2108
0.5000	458	897	1510	2408
0.5000	521	1255	1543	2121
-0.5000	70	778	1677	2454
-0.5000	539	924	1497	2490
0.5000	306	1081	1783	1937
-0.5000	534	893	1394	2403
0.5000	328	861	1385	1934
0.5000	339	1135	1330	1928
0.5000	261	1123	1338	2101
-0.5000	620	1133	1740	2056
0.5000	620	880	1609	2443
-0.5000	11	1049	1514	2499
-0.5000	176	1056	1566	2287
0.5000	396	887	1422	2302
0.5000	567	937	1316	2243
0.5000	111	1237	1445	2442
0.5000	137	739	1878	2148
0.5000	148	808	1825	2030
-0.5000	258	642	1832	2458
0.5000	437	855	1729	2148
-0.5000	36	1158	1711	2465
0.5000	409	882	1658	2486
0.5000	416	896	1513	2273
-0.5000	395	1174	1358	2310
-0.5000	563	988	1837	2103
0.5000	552	1142	1310	2043
-0.5000	570	873	1846	2113
0.5000	619	790	1586	2028
0.5000	480	647	1409	2474
0.5000	328	1010	1713	2244
-0.5000	309	1083	1744	1987
-0.5000	267	1064	1608	2022
0.5000	473	935	1296	1931
-0.5000	579	999	1425	2253
0.5000	364	997	1686	2208
0.5000	384	746	1512	1917
0.5000	618	957	1546	2282
0.5000	402	654	1728	2476
-0.5000	257	1226	1583	1996
0.5000	197	649	1684	1974
-0.5000	374	1109	1409	2231
-0.5000	40	981	1818	2469
0.5000	351	1142	1760	2313
-0.5000	198	1137	1494	2183
0.5000	59	710	1435	2119
0.5000	121	921	1534	1977
0.5000	506	1082	1791	2441
-0.5000	499	673	1308	1895
-0.5000	104	660	1725	1925
0.5000	333	635	1887	1900
0.5000	145	891	1788	2088
0.5000	300	889	1667	2288
-0.5000	472	804	1274	2319
-0.5000	168	996	1743	2244
-0.5000	252	893	1680	2331
-0.5000	88	1156	1476	2291
-0.5000	318	1199	1623	2402
-0.5000	416	727	1339	2509
0.5000	46	778	1714	1987
0.5000	272	1136	1376	2427
-0.5000	307	722	1649	2047
0.5000	267	672	1775	2452
0.5000	446	784	1773	2020
0.5000	615	809	1641	2479
0.5000	313	989	1276	2340
-0.5000	520	1000	1617	2108
0.5000	238	866	1449	2362
-0.5000	355	1225	1857	2466
0.5000	32	784	1512	2125
-0.5000	459	1134	1505	2463
0.5000	360	735	1285	2463
0.5000	98	878	1567	2294
-0.5000	192	971	1587	2041
0.5000	211	738	1414	2301
-0.5000	166	646	1887	2149
-0.5000	596	748	1744	1911
0.5000	192	1197	1584	2018
-0.5000	622	995	1507	2188
0.5000	607	1105	1824	2003
-0.5000	28	1100	1265	2222
0.5000	132	1087	1408	2161
-0.5000	38	735	1879	2055
0.5000	189	783	1720	1932
0.5000	605	1220	1814	2480
0.5000	595	1184	1370	2359
-0.5000	268	657	1424	2264
0.5000	82	861	1834	2358
0.5000	285	1143	1270	2130
0.5000	179	774	1401	1968
-0.5000	57	900	1877	2330
0.5000	370	1117	1502	2061
-0.5000	547	762	1777	1939
-0.5000	615	1132	1655	1921
0.5000	291	1022	1394	2204
0.5000	595	708	1833	2227
-0.5000	538	1247	1627	2064
-0.5000	612	877	1756	2044
0.5000	194	886	1765	1940
0.5000	391	643	1337	2426
0.5000	160	1157	1461	2475
-0.5000	559	773	1887	2169
0.5000	436	686	1529	2269
-0.5000	298	772	1806	2280
0.5000	169	672	1280	2384
-0.5000	128	1017	1626	2507
-0.5000	208	1059	1412	2097
0.5000	507	736	1678	2492
-0.5000	612	1062	1623	2295
0.5000	86	923	1537	2169
0.5000	392	694	1445	2361
0.5000	499	707	1607	2450
-0.5000	3	787	1860	2068
-0.5000	529	1162	1345	2516
0.5000	197	1204	1354	2338
0.5000	600	881	1548	1958
-0.5000	97	964	1438	2507
-0.5000	118	637	1442	2039
-0.5000	421	1121	1425	2119
-0.5000	212	1045	1678	2274
-0.5000	229	1022	1451	2300
-0.5000	46	1065	1497	2255
0.5000	495	862	1642	2093
-0.5000	525	783	1635	2203
0.5000	419	811	1868	2223
-0.5000	245	1164	1636	2098
0.5000	349	905	1627	2049
-0.5000	353	1200	1794	2137
0.5000	377	1054	1755	2038
-0.5000	276	1178	1596	2338
0.5000	311	782	1528	2458
-0.5000	72	725	1773	2201
0.5000	491	777	1460	2220
-0.5000	277	1135	1800	2201
0.5000	406	1205	1848	1953
-0.5000	396	691	1462	1901
-0.5000	111	843	1810	2390
0.5000	618	1080	1628	2009
-0.5000	154	799	1889	1909
-0.5000	378	669	1876	2510
0.5000	7	1023	1845	1991
0.5000	316	762	1373	2087
0.5000	30	870	1570	2468
0.5000	217	662	1538	2091
0.5000	210	880	1753	2201
0.5000	223	972	1527	2232
-0.5000	227	1023	1795	2054
0.5000	270	1182	1338	2348
-0.5000	195	852	1296	2423
0.5000	448	1069	1458	2454
-0.5000	543	911	1536	1900
-0.5000	5	1062	1709	1995
0.5000	82	788	1789	2512
-0.5000	265	808	1332	1909
-0.5000	443	1027	1671	1976
0.5000	412	632	1596	2415
-0.5000	335	1180	1484	2326
-0.5000	51	1122	1307	2395
0.5000	539	1035	1640	2421
-0.5000	55	687	1588	2164
0.5000	285	1018	1325	1941
0.5000	354	1204	1705	2083
0.5000	333	1203	1839	2036
0.5000	162	853	1491	2034
0.5000	443	1075	1873	2311
-0.5000	539	804	1476	2333
0.5000	477	703	1778	2071
0.5000	85	680	1613	1923
-0.5000	599	1049	1306	2386
-0.5000	596	862	1731	2067
-0.5000	89	1176	1338	2110
0.5000	72	1029	1479	2015
0.5000	206	1220	1445	1972
0.5000	297	1193	1760	2025
0.5000	399	1127	1550	2312
0.5000	454	723	1298	2180
-0.5000	256	678	1341	2170
0.5000	123	1246	1575	2348
-0.5000	77	652	1332	2098
0.5000	420	711	1566	2042
0.5000	566	1218	1614	2192
-0.5000	335	1149	1768	2099
-0.5000	366	1239	1306	2069
-0.5000	7	1125	1662	2093
0.5000	306	825	1676	2373
0.5000	81	670	1436	2012
0.5000	570	1089	1292	2286
0.5000	572	1052	1376	2342
-0.5000	45	828	1308	2182
-0.5000	380	657	1309	2079
-0.5000	347	969	1294	1910
0.5000	362	634	1860	1952
-0.5000	18	882	1633	2032
-0.5000	591	1188	1816	2399
0.5000	49	714	1506	2440
-0.5000	25	751	1812	2081
-0.5000	49	912	1489	2363
-0.5000	291	1245	1548	1916
0.5000	198	1093	1276	1977
0.5000	444	840	1315	1943
-0.5000	284	1194	1382	2245
0.5000	98	1231	1563	2081
0.5000	260	805	1885	2337
-0.5000	8	933	1407	2418
-0.5000	16	633	1796	2083
0.5000	228	1071	1336	1964
-0.5000	92	1050	1744	2098
0.5000	198	653	1620	2168
-0.5000	434	1149	1338	2075
-0.5000	294	687	1719	2173
0.5000	330	842	1606	2166
0.5000	412	654	1577	2438
0.5000	307	710	1716	2389
0.5000	91	1251	1510	2513
0.5000	447	1196	1449	2107
-0.5000	484	874	1725	2492
-0.5000	418	1077	1618	2159
0.5000	407	1031	1260	2004
0.5000	53	786	1624	2100
-0.5000	487	873	1511	2193
0.5000	559	962	1718	2308
-0.5000	308	1043	1863	2432
-0.5000	132	1017	1383	2478
0.5000	401	666	1460	1903
0.5000	618	828	1875	1985
0.5000	334	1058	1640	2272
0.5000	398	766	1827	2102
-0.5000	13	1041	1366	2498
0.5000	91	908	1285	2147
0.5000	629	1035	1812	2305
-0.5000	87	898	1450	2409
-0.5000	152	1061	1293	2255
0.5000	103	1105	1336	1956
-0.5000	226	656	1867	2445
-0.5000	153	764	1691	1903
-0.5000	180	830	1560	2096
0.5000	108	787	1886	2035
0.5000	484	1238	1671	2185
0.5000	352	869	1828	2188
-0.5000	112	1207	1465	2111
-0.5000	63	954	1666	2434
0.5000	449	1049	1498	2450
0.5000	517	1159	1426	2218
-0.5000	619	906	1682	2254
-0.5000	411	645	1819	2055
-0.5000	38	849	1284	2470
0.5000	597	930	1784	2073
-0.5000	12	740	1786	2198
0.5000	123	1135	1476	2140
0.5000	512	950	1526	2112
0.5000	489	1107	1748	2206
0.5000	115	812	1498	2013
-0.5000	135	700	1392	2110
