2520	3360
0.5000	109	453	912	1362	2053	2396
0.5000	382	802	1173	1475	1900	2490
0.5000	381	576	1175	1442	1966	2119
-0.5000	139	431	1203	1509	2030	2464
-0.5000	288	515	1178	1484	2064	2359
-0.5000	383	435	864	1277	1952	2189
-0.5000	91	592	985	1451	2074	2273
-0.5000	352	477	1144	1262	1899	2194
0.5000	315	704	1057	1393	1750	2383
0.5000	26	733	1090	1620	1883	2216
-0.5000	73	503	937	1577	1876	2177
-0.5000	407	692	847	1462	1792	2310
0.5000	417	473	894	1344	1742	2105
-0.5000	311	687	965	1522	2070	2485
-0.5000	185	807	964	1280	2007	2317
-0.5000	59	535	1236	1654	1960	2514
-0.5000	65	694	984	1264	1991	2129
-0.5000	310	688	1194	1614	1719	2421
-0.5000	247	424	981	1622	2016	2356
-0.5000	324	520	1012	1546	1995	2362
-0.5000	205	596	1018	1468	2012	2238
0.5000	211	662	930	1285	1752	2417
-0.5000	393	569	904	1602	1746	2180
0.5000	348	713	909	1636	1934	2425
-0.5000	125	779	1256	1587	2047	2384
-0.5000	325	712	1011	1510	1762	2218
-0.5000	133	485	846	1677	1787	2366
0.5000	265	505	989	1435	1784	2445
0.5000	195	504	1233	1558	2001	2186
0.5000	324	686	952	1376	1931	2407
0.5000	255	758	1185	1560	1767	2395
0.5000	146	673	967	1334	1708	2471
0.5000	66	562	1026	1297	1821	2150
-0.5000	329	806	1211	1349	1887	2518
-0.5000	134	788	1091	1520	1848	2472
0.5000	99	629	978	1630	1703	2140
-0.5000	280	489	934	1457	1918	2199
0.5000	165	770	1113	1504	1862	2461
0.5000	37	832	1192	1519	1770	2174
0.5000	113	648	1039	1448	1747	2470
0.5000	84	767	980	1380	2002	2321
0.5000	388	790	1220	1456	1871	2317
0.5000	207	448	1030	1450	1924	2478
0.5000	153	571	1064	1299	1726	2166
-0.5000	369	668	1094	1537	2054	2486
0.5000	360	823	1089	1553	2022	2233
-0.5000	39	774	879	1572	1816	2304
0.5000	107	772	878	1622	2086	2244
-0.5000	228	542	1028	1516	1906	2225
-0.5000	115	784	1164	1416	1795	2148
0.5000	382	825	847	1293	2088	2160
0.5000	192	523	975	1630	1963	2462
0.5000	228	571	1144	1485	1933	2465
0.5000	86	687	1079	1642	1892	2234
0.5000	103	794	1198	1500	1761	2114
0.5000	373	508	1136	1438	2013	2357
0.5000	375	602	1130	1357	1791	2236
0.5000	246	465	1145	1652	1700	2353
-0.5000	53	497	1088	1270	2093	2460
0.5000	250	497	1084	1283	1740	2199
0.5000	89	484	962	1507	1863	2105
-0.5000	228	697	1007	1661	2034	2389
-0.5000	74	603	1088	1404	1754	2245
0.5000	58	627	931	1594	2014	2434
-0.5000	151	646	911	1471	1840	2252
0.5000	100	665	1116	1517	1910	2507
-0.5000	77	660	989	1305	2083	2127
-0.5000	212	777	953	1267	1962	2130
-0.5000	17	623	1021	1663	1834	2417
0.5000	343	838	992	1389	1925	2225
0.5000	182	629	1258	1354	1955	2485
0.5000	102	732	1253	1352	1777	2256
-0.5000	193	478	1139	1600	1823	2110
0.5000	82	727	991	1545	2027	2160
-0.5000	38	426	941	1665	1754	2202
-0.5000	152	657	899	1678	1957	2488
-0.5000	4	709	1213	1587	2046	2327
-0.5000	160	710	986	1516	1788	2502
-0.5000	399	766	1200	1629	1855	2268
-0.5000	362	546	1196	1420	1908	2401
0.5000	5	620	945	1524	1956	2343
0.5000	410	719	1133	1293	1822	2305
0.5000	284	796	850	1659	1912	2427
0.5000	1	750	949	1590	2068	2366
0.5000	115	684	1249	1304	1928	2454
-0.5000	82	584	1258	1600	1891	2300
0.5000	72	676	1045	1362	1950	2400
-0.5000	359	799	1191	1279	1890	2274
-0.5000	39	478	1222	1460	2055	2392
-0.5000	148	739	964	1667	1953	2250
-0.5000	113	714	973	1522	2017	2174
0.5000	175	517	988	1602	2044	2426
-0.5000	130	614	997	1290	1970	2198
0.5000	89	561	1139	1325	1841	2138
0.5000	35	765	1123	1401	1744	2511
-0.5000	242	494	1051	1263	2029	2178
0.5000	381	542	1056	1444	2056	2335
-0.5000	175	614	979	1657	2011	2161
-0.5000	279	549	968	1430	1874	2340
0.5000	91	591	893	1504	1794	2219
0.5000	377	794	901	1526	1950	2181
-0.5000	57	571	1129	1406	2072	2131
-0.5000	378	624	1141	1575	2091	2427
0.5000	199	830	1028	1590	2073	2104
0.5000	294	805	1133	1633	1912	2329
-0.5000	389	591	1048	1483	2081	2300
-0.5000	224	670	892	1652	2069	2186
0.5000	258	508	1206	1302	1883	2300
0.5000	77	669	1183	1368	1906	2394
-0.5000	173	727	954	1531	2016	2477
0.5000	243	819	1023	1533	1738	2254
-0.5000	55	581	1153	1383	1940	2278
-0.5000	148	499	1245	1473	1845	2216
0.5000	1	808	862	1453	1860	2395
-0.5000	78	505	1179	1436	1908	2220
-0.5000	357	694	920	1273	1991	2345
-0.5000	47	441	1166	1342	1982	2256
-0.5000	355	604	1088	1637	1863	2251
0.5000	236	568	917	1536	1768	2239
0.5000	101	703	1191	1366	1905	2377
0.5000	90	733	1228	1668	1961	2402
-0.5000	12	481	1078	1427	1831	2441
0.5000	155	619	927	1520	1814	2384
-0.5000	388	457	1099	1512	1816	2469
0.5000	127	448	893	1669	2088	2326
-0.5000	260	732	855	1526	1734	2397
0.5000	45	592	872	1541	1859	2382
-0.5000	261	514	1121	1520	1940	2295
-0.5000	283	459	1042	1294	2051	2332
0.5000	267	513	1127	1674	2027	2481
-0.5000	243	552	862	1663	1853	2458
-0.5000	386	604	1119	1524	1688	2402
-0.5000	51	542	1256	1393	1874	2471
0.5000	397	496	1224	1574	1789	2518
-0.5000	136	612	1180	1622	1782	2376
0.5000	418	716	890	1518	1724	2508
-0.5000	281	444	1102	1574	1685	2121
-0.5000	416	603	999	1481	2072	2204
0.5000	168	481	1194	1522	1709	2392
-0.5000	341	549	1076	1476	1929	2281
-0.5000	408	762	1008	1564	1694	2495
0.5000	344	435	1084	1325	1964	2438
0.5000	365	639	1156	1449	1792	2194
-0.5000	289	777	916	1534	1825	2267
-0.5000	80	603	1093	1596	1897	2461
-0.5000	331	750	861	1404	1736	2476
-0.5000	379	761	1015	1658	1849	2490
0.5000	199	668	943	1636	2026	2426
0.5000	49	625	1133	1608	1883	2266
-0.5000	16	690	1036	1373	1779	2418
-0.5000	256	608	965	1265	1957	2265
0.5000	325	490	1039	1383	1797	2518
0.5000	120	436	1090	1286	2057	2393
0.5000	330	735	911	1395	1751	2330
-0.5000	175	738	974	1666	1840	2274
-0.5000	219	559	954	1563	1739	2112
0.5000	121	536	1227	1656	1928	2120
0.5000	103	472	843	1332	1914	2421
0.5000	7	712	960	1474	1914	2384
0.5000	91	819	854	1364	1917	2447
0.5000	57	792	846	1263	1725	2466
-0.5000	111	757	1036	1377	2025	2333
-0.5000	270	517	1052	1390	1680	2350
-0.5000	225	664	864	1564	2037	2342
-0.5000	180	491	1155	1335	2095	2449
0.5000	180	658	866	1482	1949	2459
0.5000	233	647	1199	1524	1752	2395
0.5000	141	727	948	1649	1813	2202
0.5000	354	568	971	1352	1953	2187
0.5000	94	738	1003	1556	1718	2179
0.5000	387	820	1090	1513	1920	2334
-0.5000	70	783	988	1479	1720	2451
-0.5000	197	447	1076	1640	2040	2275
0.5000	249	470	908	1573	1921	2481
0.5000	85	802	942	1596	1781	2483
-0.5000	237	819	861	1375	1817	2219
0.5000	251	756	1054	1280	1872	2213
-0.5000	151	529	1169	1639	1805	2436
-0.5000	259	597	1135	1647	1717	2105
-0.5000	363	531	905	1656	2013	2462
-0.5000	204	585	998	1658	2041	2352
-0.5000	283	684	1067	1346	1928	2381
0.5000	278	799	1055	1618	2093	2234
-0.5000	406	696	1026	1521	1754	2391
0.5000	313	598	1058	1430	1965	2377
0.5000	390	595	1223	1447	1821	2484
-0.5000	356	429	1146	1347	1722	2458
0.5000	313	454	1170	1663	1896	2369
0.5000	395	683	942	1538	1909	2409
-0.5000	22	533	1008	1660	2065	2154
0.5000	83	425	1190	1562	1740	2163
-0.5000	419	834	1037	1598	2033	2214
0.5000	333	611	1013	1673	1989	2318
0.5000	281	474	1112	1368	1767	2214
0.5000	78	511	991	1621	1835	2190
0.5000	52	538	1101	1615	1932	2458
-0.5000	232	826	886	1671	1704	2125
-0.5000	274	464	1148	1293	1687	2500
-0.5000	342	838	1116	1299	1781	2143
-0.5000	359	450	1055	1535	1723	2263
0.5000	295	613	1240	1473	2022	2495
-0.5000	114	469	1232	1453	1931	2172
0.5000	407	639	856	1517	2003	2435
0.5000	72	487	1229	1383	1897	2154
0.5000	134	501	1073	1637	1996	2427
-0.5000	263	830	1037	1464	2040	2123
-0.5000	125	821	1003	1510	2037	2255
0.5000	34	552	1201	1630	2069	2154
0.5000	321	654	1101	1357	1975	2305
0.5000	1	595	936	1459	1772	2318
-0.5000	290	810	1004	1294	1736	2302
-0.5000	270	519	1064	1629	1729	2235
-0.5000	268	502	1188	1368	1990	2310
0.5000	157	491	1244	1385	1962	2397
0.5000	261	598	1104	1409	1697	2131
-0.5000	220	828	927	1260	1834	2341
0.5000	276	449	942	1415	1780	2361
-0.5000	73	518	1002	1476	1684	2199
-0.5000	347	525	1224	1437	1680	2269
-0.5000	227	598	1254	1490	1945	2116
-0.5000	367	812	1178	1361	1974	2284
-0.5000	15	453	886	1670	1803	2212
-0.5000	347	603	988	1569	1992	2185
-0.5000	272	506	902	1299	1892	2184
0.5000	300	818	1241	1444	1926	2277
-0.5000	53	771	1226	1298	1923	2486
0.5000	230	779	941	1283	1942	2504
0.5000	169	646	1040	1486	1847	2517
-0.5000	296	635	857	1436	1830	2240
-0.5000	78	556	974	1331	1815	2375
-0.5000	227	807	1024	1675	1800	2410
-0.5000	257	829	933	1571	1933	2114
-0.5000	419	567	936	1335	2085	2174
-0.5000	121	510	852	1543	2030	2497
0.5000	170	539	1224	1512	1974	2289
-0.5000	225	501	1084	1461	1987	2237
0.5000	20	460	1015	1615	1690	2173
0.5000	232	427	979	1384	2095	2316
-0.5000	411	463	1094	1362	2071	2325
-0.5000	208	729	913	1369	1863	2404
0.5000	268	761	1242	1550	1728	2400
0.5000	297	763	927	1320	1980	2218
0.5000	259	444	933	1336	1807	2102
-0.5000	338	671	1124	1461	1802	2507
-0.5000	50	717	906	1283	1928	2363
-0.5000	3	425	1193	1534	1681	2194
0.5000	86	538	900	1347	2057	2379
0.5000	74	527	1051	1676	1847	2473
0.5000	368	478	1028	1547	2085	2326
-0.5000	212	777	879	1455	1939	2174
-0.5000	103	509	921	1373	1857	2106
-0.5000	264	753	1119	1502	2096	2179
-0.5000	287	433	1237	1665	1777	2334
0.5000	312	457	1173	1382	1818	2413
-0.5000	305	433	1075	1496	1902	2356
0.5000	218	786	844	1590	2083	2136
0.5000	367	704	1251	1411	1681	2298
0.5000	378	421	906	1284	1903	2384
-0.5000	254	761	1031	1521	1749	2230
-0.5000	21	770	1116	1291	1712	2215
0.5000	171	447	1033	1419	2082	2482
-0.5000	207	517	870	1528	2044	2216
-0.5000	96	679	958	1480	1946	2363
-0.5000	182	651	1049	1560	2028	2131
-0.5000	204	511	1024	1525	1761	2156
-0.5000	418	549	1120	1564	1904	2454
0.5000	20	737	1105	1275	1895	2360
0.5000	140	799	1044	1635	1738	2102
-0.5000	28	715	1065	1658	2025	2109
-0.5000	396	601	1012	1316	1758	2489
0.5000	225	429	1012	1371	1968	2412
0.5000	151	670	922	1571	1869	2399
-0.5000	154	716	1217	1661	1862	2200
0.5000	68	810	907	1329	2052	2216
-0.5000	105	695	1035	1378	1945	2437
0.5000	2	769	984	1333	1727	2482
-0.5000	288	713	842	1539	1686	2260
-0.5000	245	570	1219	1675	1769	2442
-0.5000	316	686	920	1435	1733	2420
-0.5000	377	832	1159	1460	1950	2127
0.5000	298	499	871	1651	1941	2395
-0.5000	148	449	878	1652	1698	2249
0.5000	280	684	1215	1494	1748	2307
-0.5000	219	665	1144	1526	1973	2433
0.5000	268	552	1006	1424	1931	2367
0.5000	388	612	852	1368	1789	2471
0.5000	112	489	1012	1567	2078	2490
-0.5000	243	634	1012	1319	1773	2455
-0.5000	228	826	923	1432	2064	2456
0.5000	193	829	1158	1426	1892	2338
0.5000	43	715	1113	1463	1936	2187
-0.5000	90	767	1167	1344	1768	2210
0.5000	296	775	932	1321	1726	2364
0.5000	258	647	943	1356	1778	2170
-0.5000	206	576	1184	1530	1691	2407
-0.5000	102	468	1046	1675	1916	2367
-0.5000	40	595	1151	1353	1875	2485
-0.5000	225	634	1138	1659	1971	2196
-0.5000	216	550	1130	1665	2097	2281
-0.5000	276	720	1099	1311	1790	2113
-0.5000	381	771	994	1658	1771	2450
-0.5000	25	433	866	1556	2042	2203
-0.5000	92	434	1117	1619	1873	2425
0.5000	214	437	1228	1299	1891	2209
0.5000	307	720	1145	1467	1984	2133
0.5000	167	732	1229	1623	1964	2459
0.5000	222	569	1072	1327	2046	2443
-0.5000	127	594	977	1338	1866	2321
-0.5000	386	597	1208	1660	1927	2481
-0.5000	122	717	860	1421	2082	2272
0.5000	417	834	1094	1541	1796	2239
-0.5000	146	690	1055	1634	2050	2271
0.5000	47	464	1095	1525	2003	2450
-0.5000	65	737	993	1349	2001	2514
0.5000	190	517	1066	1549	1871	2322
-0.5000	246	808	1188	1585	2006	2365
-0.5000	407	755	1168	1608	1684	2326
0.5000	269	679	1155	1641	1947	2416
0.5000	203	494	906	1554	1848	2254
0.5000	339	515	859	1436	2034	2190
-0.5000	150	498	1093	1311	1942	2289
-0.5000	378	832	994	1273	1857	2229
0.5000	153	441	1051	1381	1919	2113
-0.5000	412	668	1033	1380	1721	2518
-0.5000	33	511	1184	1285	1972	2388
0.5000	206	587	1129	1676	1822	2155
0.5000	27	839	976	1410	1896	2486
0.5000	414	530	1163	1676	1835	2343
-0.5000	345	814	882	1418	1879	2335
0.5000	313	833	1192	1557	2027	2117
0.5000	251	762	1079	1602	1829	2343
-0.5000	379	667	1031	1663	1686	2422
-0.5000	72	754	936	1296	1736	2232
0.5000	89	474	1231	1357	1714	2338
-0.5000	394	465	1005	1350	1888	2489
0.5000	212	421	987	1514	1753	2405
0.5000	32	680	927	1387	2034	2328
0.5000	266	534	1218	1380	2075	2385
-0.5000	0	428	1130	1594	2010	2273
0.5000	109	682	1185	1507	1883	2434
0.5000	4	422	966	1505	1701	2193
-0.5000	20	648	1087	1417	1967	2245
-0.5000	283	586	1114	1536	1693	2512
0.5000	410	678	1118	1471	1789	2202
-0.5000	208	709	848	1493	2092	2384
-0.5000	342	611	994	1261	1937	2406
0.5000	66	743	991	1441	2094	2243
0.5000	249	759	1222	1600	1711	2326
0.5000	197	760	1200	1515	1859	2326
0.5000	344	441	1120	1291	1700	2102
0.5000	80	454	1195	1444	1885	2378
-0.5000	7	491	951	1666	1909	2403
0.5000	367	821	1218	1341	1853	2417
-0.5000	362	719	1063	1392	1687	2160
-0.5000	215	806	982	1480	1996	2487
0.5000	2	725	1202	1611	1992	2321
-0.5000	72	654	1104	1653	1742	2447
0.5000	52	689	983	1301	1809	2300
-0.5000	348	649	1045	1511	1877	2349
-0.5000	261	748	1108	1360	1855	2234
-0.5000	195	832	867	1654	2092	2403
0.5000	411	574	1051	1639	2053	2420
-0.5000	310	582	908	1591	2014	2217
-0.5000	156	798	1001	1466	1846	2329
0.5000	395	491	1061	1281	1950	2293
-0.5000	280	646	1020	1284	1860	2442
0.5000	104	828	1123	1325	1933	2507
-0.5000	395	578	921	1336	2049	2156
0.5000	403	538	940	1410	2061	2115
-0.5000	151	762	1210	1306	1772	2309
-0.5000	381	523	1212	1310	1824	2312
0.5000	140	726	1159	1674	1948	2248
0.5000	408	569	988	1261	1724	2202
0.5000	157	694	1193	1352	1740	2174
-0.5000	61	667	1080	1471	2079	2499
-0.5000	363	565	1172	1634	2078	2248
-0.5000	414	649	850	1497	1701	2509
-0.5000	298	566	1250	1303	1875	2438
0.5000	158	715	939	1542	1724	2230
-0.5000	330	658	1104	1567	1799	2293
-0.5000	413	708	1028	1302	1694	2366
0.5000	352	699	1213	1305	1922	2103
0.5000	135	828	1176	1576	1799	2306
-0.5000	160	637	1251	1280	1758	2386
-0.5000	390	758	1041	1267	1945	2375
0.5000	279	793	953	1429	1837	2317
-0.5000	403	750	1085	1573	1861	2300
0.5000	247	718	1029	1292	2084	2317
-0.5000	392	707	1244	1482	1791	2238
0.5000	368	719	941	1448	1882	2103
-0.5000	112	720	951	1625	2007	2418
-0.5000	351	505	1192	1527	2029	2415
0.5000	268	544	1251	1609	1951	2426
-0.5000	126	470	1234	1337	1859	2192
0.5000	400	715	864	1498	2052	2201
-0.5000	206	712	1221	1640	2005	2451
0.5000	228	531	995	1391	1715	2404
-0.5000	152	471	1096	1460	2049	2158
-0.5000	276	488	945	1348	2056	2453
-0.5000	361	422	1000	1350	1688	2270
-0.5000	272	639	1019	1489	1809	2514
0.5000	145	585	1026	1458	2070	2437
0.5000	275	736	1132	1278	1927	2155
0.5000	340	791	861	1277	1970	2411
-0.5000	193	627	1195	1399	1881	2464
0.5000	337	779	849	1663	2084	2281
-0.5000	316	535	937	1420	1862	2115
0.5000	164	839	1168	1433	1908	2323
0.5000	9	509	1128	1378	1870	2388
-0.5000	96	461	1168	1480	1866	2196
-0.5000	190	631	1227	1529	1958	2513
-0.5000	332	544	1204	1494	1730	2448
0.5000	266	750	881	1284	1988	2148
0.5000	100	649	1154	1505	2001	2235
-0.5000	74	449	975	1326	2076	2299
-0.5000	207	616	957	1290	1901	2493
0.5000	99	834	935	1401	1913	2183
-0.5000	269	609	1164	1343	1844	2259
-0.5000	179	691	1079	1484	1901	2244
0.5000	244	612	1056	1281	1864	2112
-0.5000	188	691	871	1511	1728	2112
0.5000	242	799	1239	1400	1770	2268
-0.5000	81	491	1141	1460	1893	2511
-0.5000	58	671	1150	1357	2066	2261
-0.5000	161	699	1021	1492	1974	2209
-0.5000	171	721	1189	1507	1948	2362
-0.5000	329	591	986	1462	1831	2446
-0.5000	315	795	1113	1630	1853	2210
-0.5000	96	663	1090	1344	2028	2240
-0.5000	274	558	1101	1332	1705	2174
-0.5000	178	517	1002	1415	1892	2216
0.5000	224	540	1129	1509	1972	2192
0.5000	31	599	1068	1644	1819	2222
-0.5000	91	767	848	1496	1935	2145
-0.5000	60	558	992	1673	1764	2249
0.5000	37	780	1163	1523	1794	2123
-0.5000	267	481	1209	1285	2041	2365
-0.5000	13	735	1196	1332	1850	2359
-0.5000	406	751	1014	1266	1734	2370
-0.5000	273	650	1216	1616	1947	2476
0.5000	38	501	880	1450	1854	2140
0.5000	88	763	1063	1401	2056	2387
0.5000	174	509	913	1327	1763	2128
0.5000	414	554	898	1450	1868	2449
0.5000	57	559	873	1331	1897	2407
-0.5000	8	666	944	1564	1865	2141
0.5000	372	531	1002	1325	1682	2191
0.5000	114	732	1039	1661	1753	2309
0.5000	354	542	872	1574	1987	2159
-0.5000	234	499	1257	1505	2007	2117
-0.5000	348	575	1095	1475	1973	2355
0.5000	347	600	931	1327	1844	2472
-0.5000	401	562	999	1304	1962	2169
0.5000	207	672	874	1336	2028	2371
0.5000	64	809	1232	1600	1916	2421
-0.5000	224	755	1225	1376	1725	2265
0.5000	138	835	1136	1418	1937	2283
-0.5000	198	588	843	1330	1991	2263
-0.5000	122	467	1144	1273	2014	2150
0.5000	52	813	939	1272	1769	2391
-0.5000	83	836	1108	1571	1849	2116
0.5000	318	636	859	1370	1878	2191
0.5000	355	578	1106	1337	1712	2348
-0.5000	281	554	1247	1451	2020	2312
-0.5000	371	820	990	1672	1847	2198
0.5000	55	459	1117	1314	1719	2330
0.5000	161	682	883	1556	2072	2158
0.5000	347	629	1100	1321	1958	2190
0.5000	310	643	1197	1367	1681	2275
0.5000	22	796	1236	1586	1952	2151
-0.5000	419	795	1178	1450	1831	2262
-0.5000	266	748	940	1655	1871	2367
0.5000	14	469	909	1421	2032	2200
0.5000	379	449	1172	1529	1750	2490
0.5000	211	620	1249	1661	1793	2336
0.5000	315	559	1121	1373	1810	2287
0.5000	402	780	932	1664	2031	2180
0.5000	129	822	1147	1546	1777	2222
-0.5000	374	524	1109	1278	1718	2134
-0.5000	73	673	1126	1536	1962	2336
-0.5000	329	806	1148	1585	1819	2438
-0.5000	24	805	1127	1616	2096	2260
0.5000	232	483	1240	1627	1867	2463
0.5000	233	717	1062	1454	2089	2462
0.5000	185	545	1198	1487	1751	2211
-0.5000	110	773	1220	1532	1911	2283
0.5000	49	609	1037	1482	2073	2218
0.5000	170	427	1134	1393	1749	2103
0.5000	153	715	1020	1604	1983	2453
-0.5000	179	674	1001	1574	1814	2303
-0.5000	119	455	1139	1400	1720	2480
0.5000	58	523	1169	1678	1970	2363
-0.5000	42	552	1149	1665	1905	2276
