2520	3528
0.5000	134	598	1038	1761	2350
0.5000	118	975	1089	1651	2238
0.5000	339	985	1097	1610	2453
0.5000	233	742	1460	1616	2401
-0.5000	15	1002	1008	1618	2474
-0.5000	166	656	1286	1677	2183
-0.5000	284	821	1010	1893	2089
0.5000	245	844	1212	1661	2150
0.5000	385	544	1477	1540	2149
0.5000	175	765	1204	1514	2039
-0.5000	246	672	1500	1856	2248
-0.5000	17	689	1272	1834	2043
-0.5000	176	855	1266	1747	2468
0.5000	395	699	1206	1589	2374
-0.5000	71	594	1109	1942	2402
0.5000	88	915	1453	1919	2273
0.5000	466	574	1297	1566	2190
0.5000	289	1003	1245	1810	2390
-0.5000	296	964	1133	1978	2500
0.5000	221	551	1048	2009	2158
0.5000	414	649	1416	1675	2070
-0.5000	283	604	1388	1920	2343
-0.5000	487	556	1203	1792	2292
0.5000	289	714	1152	1658	2284
-0.5000	414	954	1470	1972	2052
-0.5000	153	812	1471	1712	2466
-0.5000	143	797	1432	2012	2464
-0.5000	176	610	1028	2014	2493
0.5000	91	797	1120	1623	2488
-0.5000	440	949	1311	1713	2413
-0.5000	435	696	1317	1787	2201
-0.5000	27	1007	1404	1519	2505
0.5000	76	607	1049	1991	2227
-0.5000	420	838	1143	1846	2095
0.5000	277	631	1477	1648	2473
-0.5000	66	773	1203	1877	2391
-0.5000	355	560	1504	1678	2295
0.5000	113	753	1452	1983	2219
-0.5000	18	868	1497	2014	2364
0.5000	202	887	1178	1924	2460
0.5000	68	536	1487	1845	2354
-0.5000	60	914	1490	1736	2306
-0.5000	365	750	1266	1865	2214
0.5000	103	626	1312	1705	2465
-0.5000	30	985	1310	1633	2118
-0.5000	101	704	1511	1771	2221
-0.5000	122	936	1078	1909	2409
-0.5000	179	505	1183	1653	2516
-0.5000	259	989	1042	1948	2514
0.5000	107	608	1028	1912	2196
-0.5000	188	785	1197	1882	2428
0.5000	69	813	1480	1552	2231
-0.5000	284	940	1218	1730	2511
-0.5000	430	906	1204	1802	2282
-0.5000	178	525	1346	1934	2109
-0.5000	2	745	1115	1739	2268
-0.5000	312	841	1416	1698	2355
-0.5000	207	727	1246	1831	2090
0.5000	224	536	1369	1883	2127
0.5000	455	581	1402	1559	2089
0.5000	238	694	1146	1874	2169
0.5000	461	657	1272	1650	2023
-0.5000	206	762	1282	1609	2466
-0.5000	363	771	1307	1665	2351
0.5000	244	549	1293	1710	2050
-0.5000	238	806	1047	1846	2332
0.5000	229	518	1152	1989	2151
-0.5000	247	955	1436	1898	2170
-0.5000	414	861	1474	1982	2155
-0.5000	428	931	1043	1773	2314
0.5000	458	944	1172	1568	2399
-0.5000	481	890	1184	1919	2301
0.5000	355	850	1377	1745	2430
-0.5000	73	857	1330	1861	2474
0.5000	29	783	1069	1947	2391
0.5000	479	860	1406	1518	2452
-0.5000	203	888	1495	1867	2085
0.5000	324	939	1189	1609	2345
0.5000	69	997	1400	1755	2376
-0.5000	203	571	1069	1600	2425
-0.5000	75	749	1391	1657	2080
-0.5000	96	711	1127	1557	2321
0.5000	499	822	1316	1573	2057
0.5000	72	551	1021	1773	2291
0.5000	121	889	1495	2002	2364
-0.5000	429	838	1492	1825	2470
0.5000	137	870	1065	1693	2181
-0.5000	75	754	1291	1936	2188
-0.5000	398	719	1367	1872	2292
0.5000	39	766	1358	1846	2154
-0.5000	105	722	1282	1569	2345
-0.5000	174	904	1406	1555	2082
-0.5000	169	619	1501	1941	2417
0.5000	483	810	1303	1700	2211
0.5000	418	759	1459	1914	2376
-0.5000	474	994	1503	1780	2142
0.5000	113	946	1048	1899	2243
-0.5000	431	626	1127	1955	2423
0.5000	185	882	1343	1714	2028
-0.5000	222	866	1109	1615	2482
0.5000	265	777	1505	1785	2498
-0.5000	322	593	1222	1581	2043
-0.5000	310	592	1151	1549	2399
-0.5000	75	696	1322	1681	2447
-0.5000	30	944	1308	1696	2465
-0.5000	102	714	1012	1587	2162
0.5000	241	524	1286	1924	2503
-0.5000	240	963	1371	1802	2107
-0.5000	224	1001	1031	1676	2110
0.5000	23	545	1405	1820	2346
0.5000	201	688	1323	1814	2514
-0.5000	129	688	1182	1869	2432
-0.5000	280	992	1088	1695	2243
-0.5000	27	966	1251	1696	2374
0.5000	265	707	1431	1883	2346
-0.5000	17	1001	1347	1723	2352
0.5000	422	849	1202	1953	2117
0.5000	15	556	1239	1724	2377
-0.5000	249	865	1225	1697	2309
-0.5000	295	851	1137	1745	2357
-0.5000	404	759	1325	2005	2394
-0.5000	154	596	1130	1709	2184
-0.5000	234	790	1429	1829	2423
-0.5000	214	661	1487	1667	2119
-0.5000	109	704	1227	1810	2220
0.5000	393	567	1484	1888	2247
0.5000	223	526	1326	1816	2490
0.5000	76	791	1234	1548	2477
-0.5000	64	793	1357	1868	2046
0.5000	183	962	1313	1654	2051
-0.5000	323	684	1290	1692	2320
-0.5000	481	685	1155	1673	2147
0.5000	197	833	1170	1609	2494
-0.5000	408	656	1428	1725	2253
-0.5000	480	641	1070	1622	2365
-0.5000	456	538	1198	1861	2186
-0.5000	390	759	1009	1930	2215
0.5000	305	971	1497	1874	2450
0.5000	497	629	1449	1702	2514
0.5000	399	796	1255	1960	2502
-0.5000	332	723	1325	1694	2068
-0.5000	72	759	1382	1988	2188
0.5000	89	577	1460	1823	2348
0.5000	280	632	1450	1735	2390
-0.5000	25	732	1246	1608	2174
-0.5000	39	623	1464	1987	2423
0.5000	249	713	1308	1849	2364
-0.5000	152	880	1072	1916	2187
0.5000	318	928	1103	2006	2205
0.5000	332	601	1030	1807	2349
-0.5000	291	722	1427	1902	2213
-0.5000	480	952	1168	1985	2493
0.5000	180	603	1014	1921	2172
-0.5000	421	599	1066	1774	2109
-0.5000	229	711	1083	1656	2474
0.5000	430	971	1348	1859	2337
0.5000	309	828	1289	1903	2454
0.5000	407	945	1193	1927	2122
0.5000	208	548	1490	1841	2346
0.5000	354	825	1188	1944	2493
-0.5000	455	643	1367	1821	2268
-0.5000	333	546	1124	1747	2315
0.5000	438	724	1217	1933	2419
-0.5000	9	871	1229	1963	2398
-0.5000	185	608	1017	1831	2311
-0.5000	68	768	1060	1631	2515
0.5000	495	841	1231	1648	2501
-0.5000	472	879	1231	1755	2482
-0.5000	351	968	1158	1979	2092
0.5000	63	867	1017	1538	2364
-0.5000	51	807	1094	1736	2211
-0.5000	73	807	1067	1646	2250
0.5000	442	793	1169	1971	2420
-0.5000	173	641	1094	1704	2439
-0.5000	26	676	1139	1624	2484
0.5000	254	971	1067	1826	2099
0.5000	174	680	1434	1769	2434
-0.5000	387	615	1509	1748	2435
-0.5000	197	928	1216	1793	2228
-0.5000	478	922	1215	1603	2049
-0.5000	291	839	1353	1574	2103
-0.5000	286	586	1098	1936	2075
-0.5000	315	939	1511	1607	2415
0.5000	310	727	1034	1564	2391
0.5000	397	985	1222	1746	2200
0.5000	180	777	1185	1651	2196
0.5000	274	740	1320	1842	2374
-0.5000	374	859	1487	1756	2310
-0.5000	120	900	1141	2013	2086
-0.5000	90	602	1481	1712	2159
-0.5000	136	972	1080	1579	2033
-0.5000	499	520	1448	1736	2375
-0.5000	197	931	1098	1560	2156
0.5000	197	772	1296	1983	2032
-0.5000	25	659	1272	1849	2063
-0.5000	208	810	1422	1739	2038
-0.5000	40	847	1129	1586	2206
0.5000	311	744	1345	1799	2424
0.5000	388	648	1309	1942	2059
-0.5000	312	709	1011	1685	2267
0.5000	110	931	1317	1563	2316
0.5000	289	775	1273	1845	2115
-0.5000	498	779	1082	1966	2252
0.5000	356	814	1188	1949	2381
-0.5000	216	709	1357	1743	2179
0.5000	261	554	1468	1774	2343
0.5000	147	909	1243	1874	2461
0.5000	149	829	1326	1532	2511
0.5000	179	614	1329	1708	2195
0.5000	411	641	1263	2000	2098
0.5000	500	674	1433	1558	2503
-0.5000	31	602	1297	2005	2202
-0.5000	488	987	1431	1548	2280
0.5000	140	927	1444	1959	2456
-0.5000	465	648	1309	1739	2338
-0.5000	473	858	1120	1906	2132
-0.5000	148	687	1336	1802	2025
-0.5000	314	938	1446	1822	2226
-0.5000	352	840	1104	1632	2150
-0.5000	342	551	1463	1981	2386
-0.5000	325	738	1072	1536	2340
0.5000	148	614	1127	1996	2393
-0.5000	259	610	1162	1907	2372
-0.5000	128	531	1403	1714	2325
0.5000	327	731	1491	1791	2490
-0.5000	193	621	1475	1633	2517
-0.5000	153	866	1422	1900	2076
0.5000	453	921	1380	1638	2163
-0.5000	21	624	1036	1530	2325
0.5000	476	881	1329	1946	2086
-0.5000	143	793	1320	1784	2510
-0.5000	83	763	1370	1758	2262
-0.5000	150	593	1259	1721	2033
-0.5000	54	841	1386	1650	2129
0.5000	260	761	1475	1896	2450
-0.5000	151	783	1404	1952	2360
-0.5000	323	924	1267	2014	2338
-0.5000	108	820	1159	1538	2139
0.5000	182	744	1415	1685	2505
0.5000	133	645	1180	1823	2260
-0.5000	19	870	1507	1878	2352
-0.5000	62	1000	1485	1682	2257
-0.5000	299	690	1102	1656	2410
0.5000	5	745	1296	1745	2437
-0.5000	112	806	1154	1815	2484
-0.5000	203	664	1332	1573	2049
-0.5000	335	650	1467	1775	2503
-0.5000	395	778	1088	1987	2267
0.5000	240	704	1393	1747	2354
-0.5000	131	835	1052	1825	2356
0.5000	245	991	1125	1855	2136
-0.5000	188	882	1506	1961	2253
-0.5000	16	806	1215	1968	2192
0.5000	205	665	1340	1962	2313
-0.5000	142	878	1124	1860	2507
0.5000	368	540	1195	1913	2113
-0.5000	284	874	1272	1733	2094
0.5000	141	639	1500	1995	2191
0.5000	475	743	1507	1967	2401
0.5000	46	775	1411	1893	2265
0.5000	299	889	1194	2015	2084
-0.5000	223	680	1312	1512	2117
-0.5000	104	951	1355	1974	2216
0.5000	0	839	1274	1758	2178
-0.5000	36	530	1246	1593	2429
-0.5000	72	907	1201	1716	2391
0.5000	204	729	1299	1569	2172
-0.5000	204	736	1499	1733	2033
-0.5000	132	743	1364	1811	2016
-0.5000	108	680	1339	1881	2244
-0.5000	499	863	1415	1938	2409
0.5000	252	773	1238	1854	2427
0.5000	26	636	1206	1724	2107
0.5000	247	845	1032	1965	2212
-0.5000	164	640	1427	1629	2090
0.5000	493	845	1175	1875	2173
-0.5000	251	759	1483	1555	2298
0.5000	348	658	1268	1614	2299
-0.5000	416	855	1018	1570	2111
0.5000	191	760	1214	1630	2427
-0.5000	375	679	1308	1612	2222
-0.5000	428	647	1500	1636	2312
0.5000	52	848	1384	1758	2251
-0.5000	484	850	1306	1551	2343
0.5000	273	611	1356	1669	2422
-0.5000	150	683	1192	1834	2034
0.5000	478	519	1186	1965	2304
-0.5000	41	583	1300	1665	2112
0.5000	268	525	1414	1702	2171
-0.5000	36	525	1133	1980	2154
-0.5000	185	682	1483	1890	2466
0.5000	433	923	1265	1639	2258
-0.5000	32	697	1037	1878	2093
-0.5000	380	995	1033	1594	2139
-0.5000	178	680	1017	1556	2019
0.5000	324	542	1047	1780	2064
0.5000	116	600	1489	1952	2353
0.5000	92	757	1273	1850	2308
-0.5000	199	823	1147	1892	2246
0.5000	182	781	1282	2008	2241
-0.5000	297	642	1112	1773	2226
-0.5000	214	516	1193	1686	2416
-0.5000	76	773	1101	1672	2401
0.5000	138	823	1090	1606	2083
-0.5000	484	599	1411	1615	2498
0.5000	42	918	1090	1897	2385
0.5000	69	629	1464	1737	2230
0.5000	396	970	1013	1810	2097
-0.5000	10	617	1037	1927	2248
0.5000	127	739	1294	1715	2312
0.5000	85	732	1300	1823	2402
-0.5000	419	802	1062	1936	2231
0.5000	104	808	1050	1774	2323
-0.5000	33	844	1506	1785	2133
0.5000	184	658	1307	2014	2256
-0.5000	30	540	1445	1611	2272
0.5000	496	509	1316	1915	2087
0.5000	349	685	1008	1862	2433
-0.5000	149	616	1212	1644	2307
0.5000	108	710	1179	1908	2460
-0.5000	199	860	1240	1749	2260
0.5000	270	906	1192	1611	2399
0.5000	125	804	1410	1821	2422
-0.5000	280	780	1195	1562	2029
0.5000	465	547	1126	1659	2161
0.5000	456	754	1507	1641	2232
-0.5000	116	861	1418	1816	2238
-0.5000	407	922	1351	1894	2144
0.5000	463	724	1476	1673	2432
-0.5000	342	598	1338	1579	2047
-0.5000	164	620	1037	1787	2135
-0.5000	379	563	1293	1795	2016
-0.5000	357	719	1251	1545	2233
0.5000	495	821	1263	1887	2050
0.5000	397	606	1332	1702	2264
0.5000	184	572	1060	1526	2230
-0.5000	129	835	1202	1618	2221
0.5000	406	513	1449	1578	2457
-0.5000	249	728	1107	1756	2133
-0.5000	122	908	1173	1871	2331
-0.5000	208	518	1010	1760	2186
-0.5000	141	672	1089	1975	2068
-0.5000	331	885	1026	1544	2070
0.5000	36	604	1053	1528	2264
-0.5000	275	902	1499	1780	2208
0.5000	114	725	1416	1878	2298
-0.5000	278	638	1234	1905	2203
0.5000	285	678	1270	1672	2249
-0.5000	460	595	1080	1593	2210
-0.5000	17	770	1226	1844	2451
0.5000	191	513	1375	1534	2283
0.5000	158	752	1452	1704	2393
-0.5000	441	914	1025	1733	2458
0.5000	46	523	1146	1613	2396
-0.5000	199	778	1220	1545	2290
-0.5000	228	675	1445	1604	2475
0.5000	345	537	1339	1816	2253
0.5000	411	967	1215	1857	2202
0.5000	167	879	1103	1860	2179
-0.5000	456	690	1198	1721	2036
0.5000	94	692	1381	1854	2400
-0.5000	10	821	1204	1580	2519
0.5000	137	612	1340	1767	2339
0.5000	217	977	1067	1788	2436
0.5000	158	948	1128	1715	2333
0.5000	281	848	1287	1809	2286
0.5000	63	749	1310	1901	2407
0.5000	439	780	1374	1733	2424
0.5000	39	984	1084	1783	2223
-0.5000	37	815	1257	1856	2414
0.5000	22	576	1137	1658	2131
-0.5000	44	735	1057	1554	2239
-0.5000	358	584	1499	1537	2317
0.5000	242	712	1381	1844	2205
0.5000	133	996	1324	1531	2240
-0.5000	425	731	1062	1791	2415
-0.5000	400	593	1122	1731	2367
0.5000	90	575	1381	1886	2237
-0.5000	494	849	1205	1938	2276
0.5000	339	907	1307	1798	2256
0.5000	156	918	1304	1702	2388
0.5000	118	893	1327	1900	2057
0.5000	243	890	1400	1990	2515
-0.5000	308	563	1227	1953	2101
0.5000	1	506	1510	1707	2221
0.5000	145	907	1328	1740	2081
-0.5000	50	519	1487	1840	2192
0.5000	13	891	1022	1721	2393
0.5000	433	646	1087	1885	2463
0.5000	318	765	1095	1991	2462
0.5000	441	821	1152	1970	2492
0.5000	291	911	1469	1641	2167
0.5000	183	705	1056	1601	2239
-0.5000	403	774	1129	1884	2300
-0.5000	378	779	1173	1909	2037
-0.5000	324	645	1018	1881	2356
0.5000	100	843	1388	1691	2204
-0.5000	454	758	1276	1948	2452
-0.5000	207	556	1200	1579	2164
0.5000	211	533	1113	1955	2487
-0.5000	273	681	1447	1800	2149
-0.5000	126	606	1418	1760	2276
0.5000	261	978	1061	1821	2152
0.5000	189	737	1361	1614	2069
0.5000	60	660	1423	1707	2454
-0.5000	217	662	1478	1914	2351
-0.5000	474	982	1240	2005	2269
-0.5000	152	666	1307	1600	2026
0.5000	163	670	1102	1811	2096
-0.5000	485	861	1334	1956	2365
-0.5000	70	901	1219	1850	2229
0.5000	286	740	1030	1668	2253
-0.5000	409	631	1416	1854	2219
0.5000	0	628	1242	1700	2294
0.5000	479	589	1403	1684	2282
-0.5000	288	772	1253	1733	2411
-0.5000	463	874	1379	1739	2325
0.5000	449	555	1435	1630	2145
-0.5000	305	914	1408	1899	2478
0.5000	469	727	1469	1536	2133
0.5000	330	710	1417	1801	2084
-0.5000	35	614	1455	1923	2048
0.5000	300	934	1130	1881	2292
0.5000	193	830	1436	1561	2153
0.5000	62	646	1280	1685	2469
-0.5000	109	648	1314	2001	2174
0.5000	463	570	1398	1781	2083
0.5000	198	530	1231	1990	2120
0.5000	244	802	1082	1703	2408
-0.5000	454	808	1076	1922	2513
-0.5000	240	891	1419	1622	2509
-0.5000	391	753	1164	1535	2398
0.5000	476	767	1138	1537	2339
-0.5000	71	542	1304	1654	2072
0.5000	67	956	1009	1765	2444
0.5000	20	851	1167	1714	2055
-0.5000	114	986	1304	1645	2101
0.5000	420	980	1338	1867	2061
0.5000	103	884	1086	1514	2379
-0.5000	494	946	1454	1772	2236
0.5000	246	846	1189	1964	2199
0.5000	45	813	1444	1975	2475
-0.5000	442	681	1207	1659	2382
0.5000	295	729	1043	1830	2041
0.5000	152	618	1128	1801	2078
-0.5000	162	916	1478	1670	2021
-0.5000	71	886	1066	1642	2061
-0.5000	251	678	1037	1634	2377
-0.5000	362	513	1089	1566	2095
0.5000	459	552	1502	1994	2074
-0.5000	494	704	1320	1995	2493
0.5000	96	863	1337	1968	2287
-0.5000	277	868	1281	1543	2423
0.5000	92	940	1327	1769	2387
-0.5000	237	659	1033	1716	2291
-0.5000	74	754	1030	1693	2112
-0.5000	66	553	1493	1700	2492
0.5000	322	886	1435	1734	2266
-0.5000	249	668	1235	1626	2020
0.5000	319	676	1065	1899	2469
0.5000	208	784	1068	1646	2136
-0.5000	238	693	1496	1864	2080
0.5000	482	776	1399	1586	2416
-0.5000	126	534	1428	1992	2207
0.5000	66	706	1329	1762	2257
-0.5000	407	832	1087	1554	2278
0.5000	302	899	1471	1612	2386
0.5000	342	865	1262	1530	2359
-0.5000	6	934	1105	1562	2283
-0.5000	53	985	1228	1978	2497
-0.5000	470	933	1045	1540	2059
-0.5000	153	950	1250	1822	2506
0.5000	411	849	1119	1664	2053
-0.5000	304	689	1413	1955	2064
-0.5000	56	531	1408	1683	2195
0.5000	262	852	1159	1894	2281
-0.5000	243	783	1011	1663	2152
-0.5000	107	555	1431	1829	2445
0.5000	159	538	1112	1593	2513
0.5000	332	593	1297	1568	2134
-0.5000	190	879	1451	2001	2499
-0.5000	498	638	1395	1660	2511
0.5000	137	666	1157	1986	2515
-0.5000	372	626	1106	1898	2327
0.5000	227	781	1237	1816	2198
-0.5000	63	980	1251	1829	2190
0.5000	299	613	1469	1573	2254
0.5000	250	739	1193	1829	2430
-0.5000	15	592	1473	1851	2518
0.5000	487	764	1362	1702	2469
0.5000	413	702	1112	1636	2318
-0.5000	256	613	1036	1868	2169
-0.5000	176	790	1137	1839	2313
0.5000	168	564	1438	1627	2157
-0.5000	152	543	1494	1649	2497
0.5000	122	973	1276	1575	2227
0.5000	353	810	1102	1998	2232
0.5000	487	724	1251	1764	2177
-0.5000	497	963	1164	1526	2153
0.5000	350	808	1164	1847	2221
-0.5000	54	622	1508	1721	2439
-0.5000	377	514	1043	1686	2468
-0.5000	123	526	1442	1598	2444
0.5000	421	803	1161	1968	2467
-0.5000	423	599	1038	1946	2372
0.5000	214	546	1378	1591	2465
0.5000	138	881	1400	1919	2383
