2520	4410
0.5000	207	882	1571	2485
0.5000	317	1200	1616	1940
-0.5000	133	888	1690	1943
0.5000	256	960	1364	2499
0.5000	495	913	1529	2068
-0.5000	227	1078	1394	2085
0.5000	623	770	1884	2337
0.5000	421	947	1287	2168
-0.5000	251	700	1565	2187
-0.5000	257	1086	1513	2226
-0.5000	324	817	1523	2333
0.5000	249	667	1380	2288
-0.5000	131	1160	1311	1899
0.5000	430	1016	1414	2361
-0.5000	203	1181	1291	1894
-0.5000	380	1043	1652	2231
-0.5000	185	1168	1818	2035
0.5000	584	786	1577	2118
0.5000	338	1019	1352	2309
0.5000	434	1217	1730	1915
0.5000	255	673	1529	2385
-0.5000	432	909	1556	2022
0.5000	233	784	1834	2158
-0.5000	167	677	1761	2014
-0.5000	74	760	1812	2345
0.5000	325	905	1738	2430
-0.5000	457	1181	1300	1906
-0.5000	124	827	1260	2232
-0.5000	503	1188	1487	1950
0.5000	20	1120	1795	1950
0.5000	539	1196	1425	2436
-0.5000	159	1161	1584	2100
0.5000	207	718	1299	2007
-0.5000	92	1035	1792	1978
-0.5000	506	724	1347	2248
-0.5000	586	840	1569	2257
-0.5000	493	823	1409	2462
0.5000	547	1247	1434	2199
0.5000	329	745	1494	1909
0.5000	88	1228	1589	2448
0.5000	46	644	1857	2398
0.5000	582	914	1538	1975
-0.5000	190	649	1378	2235
-0.5000	196	644	1383	2440
-0.5000	520	1258	1653	2495
0.5000	57	954	1876	1907
0.5000	464	1147	1609	2295
-0.5000	248	1259	1498	2313
-0.5000	573	757	1799	2428
-0.5000	51	962	1492	2055
0.5000	251	1041	1644	2030
-0.5000	367	823	1719	2304
-0.5000	509	1212	1465	2087
0.5000	291	856	1430	2051
0.5000	263	689	1828	2277
0.5000	355	1160	1350	1980
0.5000	3	644	1339	2142
0.5000	278	811	1723	2123
0.5000	530	651	1860	2010
0.5000	394	1053	1609	2496
0.5000	526	1111	1330	2423
-0.5000	118	759	1555	2211
0.5000	277	726	1312	2119
0.5000	111	1192	1317	1999
0.5000	351	1184	1599	2345
-0.5000	576	1117	1607	2145
-0.5000	465	909	1406	2141
0.5000	55	683	1288	2394
-0.5000	109	1221	1643	2348
0.5000	314	786	1721	2159
0.5000	387	1166	1461	2177
0.5000	292	729	1806	1906
-0.5000	119	810	1464	1937
0.5000	89	1017	1831	2500
0.5000	553	1131	1358	1947
0.5000	412	863	1386	2296
-0.5000	552	772	1791	2419
0.5000	538	985	1663	2021
0.5000	572	1219	1544	1895
-0.5000	568	1236	1562	2152
0.5000	224	1202	1671	2356
0.5000	164	949	1606	2165
0.5000	380	742	1538	2162
0.5000	540	797	1815	2084
0.5000	560	1153	1856	2165
0.5000	458	965	1652	2039
-0.5000	373	1048	1363	1970
0.5000	126	1001	1345	2178
-0.5000	139	1220	1412	2382
0.5000	505	945	1389	2165
0.5000	150	1231	1852	2115
-0.5000	487	679	1495	2045
-0.5000	573	950	1544	2387
0.5000	596	1172	1445	1998
-0.5000	400	640	1609	2404
-0.5000	143	1106	1610	2344
-0.5000	302	722	1358	2210
-0.5000	255	657	1773	2034
-0.5000	228	1147	1888	1980
0.5000	296	1161	1362	2430
0.5000	132	741	1364	2218
-0.5000	428	1125	1693	2375
0.5000	61	1186	1493	2489
-0.5000	295	820	1394	2502
0.5000	528	676	1559	2375
-0.5000	579	1189	1644	2072
-0.5000	465	861	1785	1986
0.5000	341	1116	1833	2027
0.5000	16	1141	1296	2371
0.5000	508	1030	1357	1954
-0.5000	484	1098	1747	2138
0.5000	47	1077	1397	2377
0.5000	626	696	1837	2074
-0.5000	526	1109	1278	2107
-0.5000	368	837	1478	2275
0.5000	239	966	1355	2274
-0.5000	254	1133	1582	2123
0.5000	235	754	1327	2044
0.5000	358	698	1697	2077
0.5000	562	1182	1577	2334
0.5000	43	919	1438	2175
0.5000	532	1098	1434	2109
-0.5000	534	656	1875	2200
-0.5000	18	925	1325	2378
0.5000	290	755	1473	2088
-0.5000	397	1107	1829	2503
-0.5000	70	759	1689	2222
0.5000	273	751	1699	2380
-0.5000	507	1091	1415	2407
-0.5000	22	779	1708	2058
-0.5000	417	647	1647	2060
0.5000	354	679	1779	2450
-0.5000	323	1088	1317	2208
-0.5000	11	959	1378	2380
-0.5000	361	940	1493	2237
-0.5000	10	1176	1334	2394
-0.5000	235	794	1319	2152
-0.5000	531	1224	1516	2003
-0.5000	538	1208	1801	2277
0.5000	30	721	1625	2467
0.5000	168	666	1282	2512
-0.5000	489	707	1496	2460
-0.5000	479	1215	1395	2297
0.5000	338	793	1424	2148
-0.5000	46	798	1305	2514
-0.5000	114	1088	1816	2220
-0.5000	535	675	1511	2256
0.5000	241	734	1534	2126
0.5000	59	671	1295	2012
0.5000	456	1173	1699	2330
0.5000	398	1012	1682	2510
-0.5000	517	720	1849	2318
-0.5000	558	1258	1652	1943
-0.5000	595	1059	1724	2413
-0.5000	428	887	1491	2076
-0.5000	292	642	1351	2117
0.5000	545	1183	1863	2490
0.5000	478	665	1763	1903
-0.5000	453	1138	1644	2429
0.5000	0	1195	1674	2081
0.5000	301	1242	1810	2417
0.5000	209	788	1862	2391
-0.5000	587	687	1826	1937
0.5000	280	893	1483	2499
-0.5000	230	719	1624	2165
-0.5000	146	799	1451	1902
0.5000	174	832	1306	2000
0.5000	149	704	1424	2092
0.5000	425	1162	1819	1908
-0.5000	216	994	1545	2253
-0.5000	433	921	1551	2396
0.5000	354	1154	1879	2321
0.5000	116	705	1636	2288
-0.5000	247	891	1811	2134
0.5000	349	742	1534	2184
-0.5000	106	666	1498	2327
0.5000	376	668	1787	1961
-0.5000	408	701	1526	2105
-0.5000	219	1036	1867	2482
-0.5000	186	809	1375	2020
-0.5000	288	657	1781	2288
0.5000	509	1228	1504	2267
-0.5000	234	630	1519	1971
-0.5000	317	656	1843	1962
0.5000	475	1155	1562	2303
-0.5000	437	1033	1552	2229
0.5000	44	730	1382	2102
-0.5000	8	1111	1592	1903
0.5000	215	916	1889	2340
0.5000	71	1233	1449	2397
0.5000	127	1230	1468	2235
-0.5000	137	1167	1390	2071
-0.5000	21	1178	1476	2181
-0.5000	303	1067	1308	1928
-0.5000	203	1212	1549	2222
0.5000	236	1000	1735	2082
-0.5000	256	1098	1415	2127
-0.5000	143	949	1661	2245
0.5000	423	796	1772	1994
0.5000	96	1087	1617	2180
0.5000	458	926	1531	1979
0.5000	124	682	1879	2155
-0.5000	38	643	1674	2311
0.5000	305	1164	1323	2044
-0.5000	428	1250	1627	2434
-0.5000	328	635	1689	2114
-0.5000	393	685	1589	2219
-0.5000	280	869	1805	1915
0.5000	540	723	1820	2501
0.5000	185	1110	1783	2086
-0.5000	606	671	1440	1931
-0.5000	359	787	1604	1911
0.5000	544	1236	1544	2155
-0.5000	34	1243	1282	2004
0.5000	566	962	1384	2399
-0.5000	342	1105	1555	2028
0.5000	274	642	1265	1957
0.5000	33	1103	1847	2023
-0.5000	71	925	1827	2120
0.5000	240	1132	1703	2174
-0.5000	276	1235	1474	1942
0.5000	159	958	1448	2339
-0.5000	401	863	1411	1986
-0.5000	348	872	1403	2096
0.5000	304	1204	1620	1897
-0.5000	365	1048	1855	2302
-0.5000	129	1151	1769	1997
0.5000	615	1204	1744	2486
0.5000	132	811	1281	2496
-0.5000	337	953	1537	2454
-0.5000	388	1082	1540	1962
-0.5000	589	917	1709	2090
-0.5000	199	1182	1401	2241
0.5000	423	787	1671	2355
0.5000	109	1141	1498	1971
0.5000	381	934	1360	2458
0.5000	620	782	1700	1991
-0.5000	436	1051	1304	2118
-0.5000	158	987	1350	2008
0.5000	517	1143	1368	2193
-0.5000	480	994	1446	2306
0.5000	448	790	1450	2364
-0.5000	629	1008	1501	2319
-0.5000	188	1097	1351	1995
0.5000	11	1241	1522	1939
0.5000	416	858	1599	2325
0.5000	436	854	1767	1981
0.5000	277	1127	1734	1924
-0.5000	542	1240	1575	2325
-0.5000	526	1000	1807	1976
0.5000	106	1123	1633	1938
-0.5000	17	880	1850	2358
0.5000	535	1214	1880	2407
-0.5000	4	944	1876	2243
-0.5000	178	703	1837	1998
-0.5000	374	790	1534	2156
-0.5000	239	1104	1659	2150
-0.5000	290	691	1455	2422
-0.5000	485	794	1374	2263
0.5000	72	1001	1568	2377
-0.5000	250	1002	1785	2253
0.5000	336	1080	1500	2403
-0.5000	117	1186	1741	2386
-0.5000	18	1252	1594	2484
0.5000	56	1142	1418	2221
0.5000	400	822	1622	2134
-0.5000	454	969	1782	2447
0.5000	270	1243	1616	2033
0.5000	404	971	1458	2219
-0.5000	71	776	1486	2132
-0.5000	10	1078	1878	2496
-0.5000	343	833	1588	2178
0.5000	537	1097	1377	2457
-0.5000	263	794	1460	2005
0.5000	255	809	1709	2203
0.5000	170	875	1517	2232
0.5000	74	1016	1884	2259
0.5000	353	985	1266	2406
0.5000	385	1236	1769	2184
0.5000	119	821	1677	2199
0.5000	554	1223	1745	2477
-0.5000	209	1064	1808	2244
-0.5000	351	846	1521	2470
0.5000	332	778	1822	2399
-0.5000	245	913	1323	2508
-0.5000	145	852	1825	2002
0.5000	581	911	1690	2261
0.5000	271	936	1723	2195
-0.5000	510	1105	1602	2071
0.5000	214	649	1494	2270
0.5000	440	700	1453	2493
0.5000	2	684	1835	1940
-0.5000	75	1087	1424	2022
0.5000	129	1093	1834	2141
0.5000	588	793	1313	1948
-0.5000	172	968	1581	2491
0.5000	563	886	1845	1957
0.5000	457	930	1414	2228
0.5000	163	1220	1286	2289
-0.5000	171	822	1349	1976
0.5000	269	1177	1619	2406
0.5000	478	657	1619	2366
-0.5000	114	850	1552	1902
-0.5000	28	638	1301	2090
0.5000	594	833	1310	2497
0.5000	99	1115	1832	1908
0.5000	2	1247	1557	1908
-0.5000	566	1183	1571	2228
0.5000	204	1048	1630	1933
0.5000	300	1237	1594	2422
-0.5000	220	716	1320	2093
-0.5000	456	1182	1468	2308
-0.5000	549	893	1652	2409
-0.5000	520	1097	1270	2060
-0.5000	440	736	1334	2365
0.5000	473	1209	1560	2172
-0.5000	601	717	1503	2501
0.5000	142	765	1859	1976
0.5000	399	960	1366	1988
-0.5000	22	1220	1725	2428
-0.5000	49	922	1345	2436
0.5000	53	884	1619	2218
-0.5000	250	1156	1757	2130
0.5000	97	1222	1420	2156
-0.5000	503	927	1807	2458
0.5000	50	664	1463	2214
-0.5000	6	727	1755	2515
0.5000	269	928	1312	2491
-0.5000	550	912	1443	2382
0.5000	428	1173	1421	1961
-0.5000	344	1229	1264	2346
0.5000	268	1139	1601	2199
0.5000	378	753	1541	2209
0.5000	408	1209	1288	2332
0.5000	341	943	1770	2109
-0.5000	279	993	1869	2336
-0.5000	350	669	1880	2380
0.5000	66	789	1570	2497
0.5000	21	787	1764	2514
-0.5000	92	1146	1353	2275
0.5000	535	887	1699	2163
-0.5000	162	866	1628	1941
0.5000	237	732	1708	2313
-0.5000	499	1073	1396	2154
-0.5000	20	1150	1718	2171
-0.5000	533	1190	1263	2394
0.5000	317	715	1530	2259
0.5000	606	918	1826	2293
0.5000	252	1203	1302	2385
0.5000	150	818	1295	2116
0.5000	55	1032	1260	2088
0.5000	441	718	1654	2109
-0.5000	393	847	1761	2023
-0.5000	564	801	1686	2212
0.5000	525	1058	1287	2020
-0.5000	445	1109	1406	2213
-0.5000	223	1137	1551	2346
-0.5000	57	816	1554	2021
-0.5000	592	657	1756	2042
-0.5000	543	815	1688	2176
0.5000	405	1210	1306	2091
0.5000	212	873	1305	2145
0.5000	51	1195	1693	2404
-0.5000	366	672	1544	2496
-0.5000	266	1033	1293	1906
-0.5000	78	1092	1729	2441
0.5000	24	663	1760	2020
0.5000	391	882	1840	2437
0.5000	75	937	1863	1988
0.5000	140	934	1849	2483
0.5000	491	1244	1615	2290
0.5000	5	638	1566	2069
-0.5000	621	660	1613	1942
0.5000	458	656	1552	2515
0.5000	467	1054	1848	1937
0.5000	284	984	1583	1976
0.5000	226	813	1467	2356
-0.5000	373	804	1344	2403
0.5000	530	1161	1381	1967
0.5000	141	787	1796	1998
0.5000	485	810	1539	2062
0.5000	383	1212	1503	2093
-0.5000	387	1248	1765	2072
-0.5000	126	1145	1396	2497
-0.5000	535	1113	1703	1989
0.5000	195	1217	1648	2241
0.5000	48	1086	1608	2284
0.5000	136	631	1366	1890
-0.5000	326	1120	1414	2512
0.5000	295	876	1510	2462
0.5000	129	919	1396	2414
-0.5000	449	870	1319	2399
-0.5000	522	1209	1384	2469
-0.5000	358	832	1452	2390
-0.5000	0	989	1793	2059
-0.5000	537	1199	1862	1994
-0.5000	380	1095	1359	2228
0.5000	271	1246	1510	2404
-0.5000	175	756	1637	2003
0.5000	580	1146	1779	2208
-0.5000	570	1093	1784	2352
0.5000	303	937	1368	2312
0.5000	114	760	1658	1969
0.5000	113	1233	1456	2038
0.5000	296	923	1522	2458
0.5000	355	850	1749	2472
0.5000	594	1172	1611	2212
0.5000	280	640	1267	1947
-0.5000	620	936	1625	2277
0.5000	26	906	1475	2340
0.5000	255	1177	1889	1993
-0.5000	241	683	1639	1930
0.5000	616	642	1391	1924
-0.5000	160	1225	1581	2421
0.5000	210	634	1560	1942
0.5000	253	986	1567	2374
-0.5000	317	719	1355	2498
-0.5000	30	1115	1794	2297
-0.5000	363	966	1456	2410
-0.5000	107	1126	1475	2190
-0.5000	131	1104	1355	2083
0.5000	363	846	1392	2174
-0.5000	607	1042	1275	2073
0.5000	483	999	1370	2332
0.5000	414	1179	1359	2240
0.5000	438	1190	1585	2320
0.5000	35	1003	1485	2431
-0.5000	235	650	1539	2465
0.5000	2	872	1382	2423
-0.5000	495	1247	1520	2139
-0.5000	229	1108	1812	2517
-0.5000	587	771	1777	1966
0.5000	205	810	1810	1979
-0.5000	431	1113	1377	2157
-0.5000	261	978	1395	1951
0.5000	523	834	1743	2354
-0.5000	241	1257	1319	2366
0.5000	113	857	1590	2011
0.5000	278	992	1716	2147
-0.5000	23	807	1868	2359
0.5000	611	887	1815	2338
-0.5000	23	1194	1293	2187
0.5000	17	956	1541	2360
-0.5000	259	1081	1455	2122
0.5000	531	665	1553	2424
0.5000	265	706	1550	1987
0.5000	483	867	1463	2460
0.5000	154	1180	1739	2433
0.5000	355	1234	1828	2309
-0.5000	150	889	1830	1917
-0.5000	203	660	1447	2113
-0.5000	38	1025	1583	1912
0.5000	399	1084	1655	2061
-0.5000	267	1074	1397	2381
-0.5000	245	795	1578	2093
-0.5000	132	727	1533	2193
0.5000	458	1062	1778	2294
0.5000	430	1072	1371	2184
0.5000	204	997	1672	2148
-0.5000	263	1082	1441	1900
0.5000	351	1166	1343	2180
0.5000	597	940	1364	1921
0.5000	526	957	1414	2510
-0.5000	364	631	1497	1960
-0.5000	234	1080	1292	2391
-0.5000	337	1176	1620	1985
-0.5000	229	794	1650	2025
-0.5000	126	1119	1882	2002
-0.5000	134	724	1548	1998
0.5000	390	957	1376	1985
-0.5000	600	993	1447	1960
0.5000	146	908	1325	2223
-0.5000	575	935	1639	2418
-0.5000	273	729	1303	2361
0.5000	82	666	1798	1894
0.5000	460	899	1459	2092
0.5000	593	676	1320	2315
0.5000	268	801	1404	2041
0.5000	570	984	1836	2011
-0.5000	123	1183	1557	2191
0.5000	313	1106	1540	2054
-0.5000	24	940	1470	2095
0.5000	86	1030	1665	2336
-0.5000	298	909	1529	2248
-0.5000	76	1229	1294	2189
-0.5000	406	1178	1458	2054
0.5000	409	894	1534	2079
0.5000	262	1015	1558	2434
-0.5000	525	909	1522	2135
-0.5000	518	1037	1689	2042
0.5000	578	818	1567	2427
-0.5000	505	858	1370	2073
-0.5000	597	854	1655	1946
-0.5000	140	711	1320	2352
-0.5000	368	761	1598	1987
-0.5000	70	798	1564	2499
-0.5000	18	1154	1423	2456
-0.5000	545	967	1308	2127
0.5000	29	687	1449	2154
-0.5000	242	813	1797	2045
-0.5000	568	1127	1289	2181
-0.5000	0	887	1556	2043
0.5000	116	1197	1439	2274
-0.5000	320	918	1446	1988
-0.5000	225	1111	1723	2480
0.5000	210	784	1327	2017
0.5000	422	709	1818	2170
0.5000	449	811	1651	1979
0.5000	109	1021	1589	2056
-0.5000	422	963	1858	2230
-0.5000	302	1089	1854	2180
-0.5000	50	690	1826	1942
0.5000	356	797	1665	2426
0.5000	607	724	1614	2218
-0.5000	591	653	1374	2285
0.5000	272	1140	1416	2268
-0.5000	410	775	1573	2432
-0.5000	509	697	1726	2029
-0.5000	8	768	1705	2182
0.5000	445	1109	1621	2373
0.5000	432	760	1777	2465
-0.5000	289	1239	1672	2126
-0.5000	262	884	1698	2348
-0.5000	286	1026	1507	2151
-0.5000	158	953	1606	2244
-0.5000	319	1053	1839	2399
0.5000	118	750	1827	2470
-0.5000	408	910	1452	2314
0.5000	492	768	1511	2210
-0.5000	119	761	1847	2200
0.5000	97	668	1564	2344
0.5000	257	844	1532	1955
-0.5000	334	941	1561	2213
0.5000	340	941	1790	1930
0.5000	312	1164	1505	2444
0.5000	221	1192	1731	2269
-0.5000	94	819	1286	2459
-0.5000	382	974	1543	2181
-0.5000	333	1143	1658	2053
0.5000	17	955	1771	2376
0.5000	326	885	1341	1991
-0.5000	582	643	1285	2273
-0.5000	501	802	1679	2093
-0.5000	507	903	1771	2143
-0.5000	279	1025	1590	2073
-0.5000	143	806	1282	2393
-0.5000	74	740	1503	2008
-0.5000	170	1223	1291	2055
-0.5000	146	861	1554	2402
-0.5000	226	993	1516	2296
0.5000	354	773	1725	2132
0.5000	329	931	1818	2418
-0.5000	5	1185	1800	2449
-0.5000	18	1235	1318	2351
0.5000	157	742	1576	2116
-0.5000	536	1117	1263	2074
0.5000	358	644	1354	1968
0.5000	332	1204	1676	2247
0.5000	536	789	1532	2032
0.5000	213	827	1452	2407
0.5000	379	841	1646	2189
-0.5000	527	1160	1680	2341
0.5000	93	1173	1780	2202
0.5000	131	1119	1291	2172
-0.5000	518	1228	1723	2084
0.5000	477	1005	1792	2014
-0.5000	488	714	1649	2414
-0.5000	302	734	1430	2480
-0.5000	286	812	1568	2376
0.5000	527	737	1458	2215
-0.5000	519	1079	1509	2154
0.5000	316	884	1796	2080
0.5000	283	1039	1322	2003
-0.5000	62	1143	1633	2510
-0.5000	411	1162	1364	1923
0.5000	188	1085	1762	2504
-0.5000	286	1256	1446	2498
0.5000	315	667	1643	2017
-0.5000	610	1110	1517	2336
-0.5000	244	837	1472	2464
-0.5000	100	661	1392	2042
-0.5000	551	954	1495	2125
0.5000	534	1110	1648	2260
0.5000	347	1206	1872	2311
-0.5000	353	1192	1434	2281
0.5000	239	697	1653	1979
-0.5000	366	972	1806	2427
-0.5000	236	1132	1663	2188
-0.5000	20	830	1589	1933
-0.5000	627	674	1610	2426
-0.5000	38	783	1708	2299
0.5000	311	1226	1668	1921
0.5000	117	944	1813	1908
-0.5000	364	883	1496	1905
0.5000	502	811	1428	2514
-0.5000	41	830	1868	2038
-0.5000	397	1179	1542	2396
0.5000	59	1078	1630	2481
0.5000	187	964	1281	1932
0.5000	357	1018	1298	2397
-0.5000	590	692	1571	2434
0.5000	589	1165	1346	1899
-0.5000	27	939	1666	1959
-0.5000	83	665	1741	2285
-0.5000	306	1139	1329	2272
-0.5000	237	1108	1796	2212
-0.5000	423	974	1419	2052
0.5000	490	976	1580	2056
0.5000	311	720	1484	2286
-0.5000	54	940	1298	2384
-0.5000	22	1059	1341	2074
-0.5000	90	1046	1704	2281
0.5000	551	846	1641	2359
-0.5000	596	979	1710	2333
0.5000	293	1142	1373	2447
-0.5000	534	1043	1373	2306
0.5000	34	724	1661	2188
-0.5000	350	1012	1769	2423
-0.5000	552	1194	1727	2254
-0.5000	567	831	1294	2346
-0.5000	387	805	1870	2485
0.5000	154	1207	1789	2503
0.5000	369	728	1657	2453
0.5000	191	868	1312	1969
-0.5000	314	765	1664	2056
-0.5000	436	1250	1523	2116
-0.5000	43	665	1721	2033
-0.5000	69	774	1662	2499
-0.5000	331	758	1778	2257
-0.5000	452	1227	1265	2081
0.5000	32	851	1340	1953
0.5000	78	661	1802	2451
0.5000	444	1040	1324	2442
0.5000	39	1246	1336	2480
0.5000	68	886	1752	2373
0.5000	316	1056	1854	2058
-0.5000	218	886	1382	2183
-0.5000	471	970	1266	2036
0.5000	304	949	1594	2337
0.5000	212	653	1697	1974
0.5000	492	1093	1334	2085
0.5000	410	959	1519	2209
-0.5000	161	968	1423	2361
-0.5000	430	706	1535	2408
0.5000	128	1211	1575	2212
-0.5000	558	673	1691	1966
0.5000	47	1034	1343	2252
-0.5000	20	821	1461	2516
-0.5000	472	942	1379	2225
0.5000	212	773	1394	2225
-0.5000	158	1034	1838	2248
0.5000	429	1154	1726	2008
-0.5000	318	675	1523	2237
0.5000	449	777	1716	1904
-0.5000	436	798	1551	2386
-0.5000	537	935	1821	2317
-0.5000	485	982	1737	2384
-0.5000	85	721	1824	2218
0.5000	107	650	1679	2053
-0.5000	69	1179	1342	1971
-0.5000	389	1042	1746	2328
-0.5000	153	981	1877	2387
0.5000	457	900	1604	2488
